"id","post_type","status","current_url","current_slug","proposed_english_slug","title","h1","seo_title","meta_description","language","word_count","content_hash","excerpt","date_published","date_modified","author","categories","tags","practice_area","city","parent_page","canonical_url","internal_links_out","internal_links_in","media_count","featured_image","top_keyword","secondary_keywords","search_intent","topic_cluster","pillar_candidate","duplicate_title_risk","duplicate_topic_risk","cannibalization_group","gsc_clicks_3m","gsc_impressions_3m","gsc_ctr_3m","gsc_position_3m","gsc_clicks_12m","gsc_impressions_12m","traffic_risk","content_quality_score","recommended_action","redirect_needed","notes"
"3242","articles","publish","http://jus-tice.co.il/punishment-of-parents-and-relatives-for-negligently-causing-death/","%d7%9e%d7%93%d7%99%d7%a0%d7%99%d7%95%d7%aa-%d7%94%d7%a2%d7%9e%d7%93%d7%94-%d7%9c%d7%93%d7%99%d7%9f-%d7%95%d7%a2%d7%a0%d7%99%d7%a9%d7%94-%d7%a9%d7%9c-%d7%94%d7%95%d7%a8%d7%99%d7%9d-%d7%95%d7%a7%d7%a8","","מדיניות העמדה לדין וענישה של הורים וקרובי משפחה בגין גרימת מוות ברשלנות של בני משפחתם","מדיניות העמדה לדין וענישה של הורים וקרובי משפחה בגין גרימת מוות ברשלנות של בני משפחתם","","","he","1687","0d63763135e9ee89cf58ef74dcd18757ac001a8b1c4f4567558af790a514f9a5","הנחיות פרקליט המדינה הנחיית פרקליט המדינה מספר 2.22 – מדיניות העמדה לדין וענישה של הורים וקרובי משפחה בגין גרימת מוות ברשלנות של בני משפחתם או בגין פגיעה קשה ברשלנות בבני משפחתם ג׳ טבת תשע״ז, 1 ינואר 2017 2.22- מדיניות העמדה לדין וענישה של הורים וקרובי משפחה בגין גרימת מוות ברשלנות של בני משפחתם […]","2021-04-28T20:56:59","2021-04-28T20:56:59","282","","","76","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3237","articles","publish","http://jus-tice.co.il/punishment-for-offenses-of-causing-death-in-road-accidents/","%d7%9e%d7%93%d7%99%d7%a0%d7%99%d7%95%d7%aa-%d7%94%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%91%d7%94%d7%a2%d7%9e%d7%93%d7%94-%d7%9c%d7%93%d7%99%d7%9f-%d7%95%d7%a2%d7%a0%d7%99%d7%a9%d7%94-%d7%91%d7%a2%d7%91","","מדיניות התביעה בהעמדה לדין וענישה בעבירות של גרימת מוות בתאונות דרכים","מדיניות התביעה בהעמדה לדין וענישה בעבירות של גרימת מוות בתאונות דרכים","","","he","2904","e3563270d332e5dae89348f48bc106591b4f835c4d50965d974898d6fb24a6b5","הנחיות פרקליט המדינה הנחיית פרקליט המדינה מספר 2.1 – מדיניות התביעה בהעמדה לדין וענישה בעבירות של גרימת מוות בתאונות דרכים 15 נובמבר 1990; 2 ינואר 1991; 1 אוגוסט 2002; 11 ספטמבר 2005 עדכון אחרון: ג׳ טבת תשע״ז, 1 ינואר 2017 2.1- מדיניות התביעה בהעמדה לדין וענישה בעבירות של גרימת מוות בתאונות דרכים עניינה של […]","2021-04-28T20:38:53","2021-04-28T20:48:35","282","","","170","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3231","articles","publish","http://jus-tice.co.il/%D7%94%D7%90%D7%9D-%D7%9B%D7%9C-%D7%94%D7%A1%D7%9B%D7%9D-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%94%D7%95%D7%90-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%9E%D7%95%D7%9F/","%d7%94%d7%90%d7%9d-%d7%9b%d7%9c-%d7%94%d7%a1%d7%9b%d7%9d-%d7%91%d7%99%d7%9f-%d7%91%d7%a0%d7%99-%d7%96%d7%95%d7%92-%d7%94%d7%95%d7%90-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f","","האם כל הסכם בין בני זוג הוא הסכם ממון?","האם כל הסכם בין בני זוג הוא הסכם ממון?","","","he","7358","010532120c13b35c27f7905096ed8d0886e7db7a16451c1889e804f8284fdc35","בית משפט לענייני משפחה בנצרת תלה״מ 55727-09-20 ל.כ. נ׳ י.כ. בפני: כב׳ השופט הבכיר, אסף זגורי פסק דין חלקי העניין שבמחלוקת: האם הסכם שנערך בין בני זוג, במהלך נישואיהם, שעניינו בהפרדה של עסקיהם, אשר לא אושר בבית המשפט, הוא הסכם תקף מכוח הוראת סעיף 5(א)(3) לחוק יחסי ממון בין בני זוג התשל״ג – 1973? […]","2021-04-28T18:36:43","2021-04-28T18:42:04","282","","","","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3222","articles","publish","http://jus-tice.co.il/car-accident-auto-injury-lawyer/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%aa%d7%90%d7%95%d7%a0%d7%95%d7%aa-%d7%93%d7%a8%d7%9b%d7%99%d7%9d","","עורך דין תאונות דרכים","עורך דין תאונות דרכים","","","he","590","54bbb2e7c3ac3a373290616ce79f5627385dc294ef39bae2a144f5e4208d233d","היית מעורב בתאונת דרכים קטלנית? הנך חשוף לכתב אישום בגין גרימת מוות ברשלנות או הריגה. כדי לקבל את ההגנה המשפטית הטובה ביותר, יש לפנות אל עורך דין תאונות דרכים מומחה ומנוסה. תפקידו של עורך הדין הוא לנסות להוכיח כי הנהג אינו אשם בתאונה וכאשר הדבר אינו אפשרי, יפעל להקטנת נזק מההליך המשפטי עד כמה […]","2021-04-27T14:46:20","2021-04-28T21:07:31","282","","","76","",,"","","","0","3227","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3218","articles","publish","http://jus-tice.co.il/%D7%A2%D7%95%D7%A0%D7%A9-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A2%D7%9C-%D7%94%D7%A4%D7%A6%D7%AA-%D7%AA%D7%9B%D7%A0%D7%99%D7%9D-%D7%9E%D7%99%D7%A0%D7%99%D7%99%D7%9D-%D7%91%D7%98%D7%9C%D7%92%D7%A8%D7%9D-%D7%92%D7%96%D7%A8-%D7%93%D7%99%D7%9F/","%d7%a2%d7%95%d7%a0%d7%a9-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%a2%d7%9c-%d7%94%d7%a4%d7%a6%d7%aa-%d7%aa%d7%9b%d7%a0%d7%99%d7%9d-%d7%9e%d7%99%d7%a0%d7%99%d7%99%d7%9d-%d7%91%d7%98%d7%9c%d7%92%d7%a8%d7%9d","","עונש פלילי על הפצת תכנים מיניים בטלגרם (גזר דין) ת”פ 19991-07-20","עונש פלילי על הפצת תכנים מיניים בטלגרם (גזר דין) ת”פ 19991-07-20","","","he","5228","7f19e0f0da849f5d70ba6f763447e443668a62474f5f3e4229689b594f83e54e","השופט שלמה בנג’ו: גז”ד לנאשם בריבוי עבירות הטרדה מינית והתנכלות, פגיעה בפרטיות ועוד (ת”פ 19991-07-20) מספר תיק19991-07-20 סוג ההליך פלילי מועד החלטה25.4.2021 19991-07-20- קובץ מקורי בית משפט השלום בחיפה ת״פ 19991-07-20 מדינת ישראל ני רונן שיך(עציר) בפני כבוד השופט שלמה בנג׳ו בעניין: הנאשם הורשע על פי הודאתו בעובדות אשר נפרסו על פני שלושה אישומים […]","2021-04-26T18:37:27","2021-04-26T18:39:44","282","","","170","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3211","articles","publish","http://jus-tice.co.il/prenuptial-agreement-for-second-marriage/","%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f-%d7%91%d7%a4%d7%a8%d7%a7-%d7%91","","הסכם ממון בפרק ב’","הסכם ממון בפרק ב’","","","he","452","d09144fde88ec68135dbf4cd429751c467d98ab71f0c3f73a2ce6ba73b82e0b2","הסכם ממון אשר יקבע במפורש כי רכוש אישי ישוב לבעליו במקרה של פרידה. הדבר חשוב במיוחד כאשר יש למי מהצדדים נכס יקר בבעלותו כמו דירה או עסק, אז יש צורך מובהק למנוע מהצד השני לטעון זכויות בהם. כמו כן, אם לבני הזוג יש ילדים מקשר קודם, בוודאי ירצו עוד יותר לשמור על רכושם כדי […]","2021-04-25T18:46:20","2021-06-01T14:35:03","282","","","68","",,"","","","0","3214","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3207","articles","publish","http://jus-tice.co.il/marital-property-agreement/","%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f-%d7%a2%d7%9c-%d7%93%d7%99%d7%a8%d7%94","","הסכם ממון על דירה | מתי הסכם ממון לא תופס","הסכם ממון על דירה | מתי הסכם ממון לא תופס","","","he","1074","1e0c1bbea09e0f8592030dbbea9cc1ca4974c62a1bee3709940c6ebb0d05c166","אחת הסיבות העיקריות לחתום הסכם ממון על דירה היא כדי להגן על קניינם של בן או בת הזוג בדירה שבבעלותם עמה הגיעו אל הקשר ולמה? היות שבעת פרידה, יכול הצד השני לטעון לזכויות בנכס, על אף שהוא נרכש לפני הנישואין. הדרך למנוע זאת היא באמצעות עריכת הסכם ממון על דירה המחריג את הדירה מחלוקת הרכוש […]","2021-04-25T18:21:43","2023-12-30T20:18:40","282","","","68","",,"","","","0","3209","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3202","articles","publish","http://jus-tice.co.il/returning-resident-rights-determining-tax-rate/","%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%aa%d7%95%d7%a9%d7%91-%d7%97%d7%95%d7%96%d7%a8-%d7%95%d7%aa%d7%99%d7%a7-%d7%95%d7%a7%d7%91%d7%99%d7%a2%d7%aa-%d7%a9%d7%99%d7%a2%d7%95%d7%a8-%d7%94%d7%9e%d7%a1","","זכויות תושב חוזר ותיק וקביעת שיעור המס על מכירת מניות","זכויות תושב חוזר ותיק וקביעת שיעור המס על מכירת מניות","","","he","16064","968eafe5e47888ead375e19604156352c1964c7a7c8a7f7ad531a58cfc6c6ac2","כבוד השופט ה׳ קירש בשנת 2011 ובשנת 2014 מכר המערער מניות בחברת וויקס.קום בע״מ (“וויקס”). מכירות אלו הניבו רווח הון כולל של מעל 10.5 מיליון שקלים חדשים. המערער והמשיב, פקיד השומה, חלוקים בשאלת אופן חיוב המכירות במס: האם המערער זכאי להיחשב כתושב חוזר ותיק כהגדרתו בפקודת מס הכנסה, כך שרווח ההון אשר נצמח לו פטור […]","2021-04-22T13:41:03","2021-04-22T13:56:44","282","","","","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3196","articles","publish","http://jus-tice.co.il/common-law-marriage/","%d7%9e%d7%94%d7%9d-%d7%99%d7%93%d7%95%d7%a2%d7%99%d7%9d-%d7%91%d7%a6%d7%99%d7%91%d7%95%d7%a8","","מהם ידועים בציבור?","מהם ידועים בציבור?","","","he","517","ef0ab34e47af318e3f114292dc0ce734f844b4c35c1420497c6ced4ba5930abb","בשנים האחרונות קיימת מגמה הולכת וגוברת של זוגות בישראל המנהלים מערכת יחסים אך אינם מייסדים את הקשר ביניהם. אלו הם ידועים בציבור, אשר מעמדם המשפטי דומה מאוד לזה של זוגות נשואים. כדי ליהנות מהזכויות הללו, על בני הזוג לענות על ההגדרה של ידועים בציבור וכדי להקל על הוכחת הסטטוס, באפשרותם לערוך הסכם חיים משותפים. ידועים […]","2021-04-20T14:22:07","2021-06-01T14:35:03","282","","","68","",,"","","","0","3198","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3191","articles","publish","http://jus-tice.co.il/living-apart-together-legal-rights/","%d7%99%d7%93%d7%95%d7%a2%d7%99%d7%9d-%d7%91%d7%a6%d7%99%d7%91%d7%95%d7%a8-%d7%9c%d7%9c%d7%90-%d7%9e%d7%92%d7%95%d7%a8%d7%99%d7%9d-%d7%9e%d7%a9%d7%95%d7%aa%d7%a4%d7%99%d7%9d","","ידועים בציבור ללא מגורים משותפים","ידועים בציבור ללא מגורים משותפים","","","he","512","c28b0a6f549173d142c098108dc09140e68aebb0f4a307097d4bbcc5b6ded60f","הידעתם? גם זוגות אשר אינם חיים יחד, יכולים להיחשב כידועים בציבור וליהנות מהזכויות וההטבות הנלוות לסטטוס זה. התנאי לכך הוא קיומם של סממני שיתוף אחרים בקשר.","2021-04-16T18:38:58","2021-06-01T14:35:03","282","","","68","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3188","articles","publish","http://jus-tice.co.il/cohabitation-agreement/","%d7%94%d7%a1%d7%9b%d7%9d-%d7%97%d7%99%d7%99%d7%9d-%d7%9e%d7%a9%d7%95%d7%aa%d7%a4%d7%99%d7%9d","","הסכם חיים משותפים","הסכם חיים משותפים","","","he","753","344ebb1f5a5d348a9e64bc235ae475042a35f046ea81a761d4edd4ce8c1cab10","עבור ידועים בציבור, הסכם חיים משותפים הוא חשוב וחיוני. במסגרתו, יכולים הם להסדיר היבטים שונים של מערכת היחסים ביניהם, החל מחלוקת הרכוש בזמן פרידה וכלה בסוגיות של משמורת ילדים ומזונות. הסדרה זו תמנע מחלוקות עתידיות בין בני הזוג ובכך תחסוך להם זמן, כסף ומתחים מיותרים. מהו הסכם חיים משותפים? כשמו כן הוא, הסכם זה עוסק […]","2021-04-16T18:07:37","2021-06-01T14:35:03","282","","","68","",,"","","","0","3190","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3164","articles","publish","http://jus-tice.co.il/what-is-bitcoin-and-how-does-it-work/","%d7%9e%d7%94%d7%95-%d7%91%d7%99%d7%98%d7%a7%d7%95%d7%99%d7%9f-%d7%95%d7%90%d7%99%d7%9a-%d7%96%d7%94-%d7%a2%d7%95%d7%91%d7%93","","מה זה ביטקוין ואיך זה עובד? מטבעות קריפטוגרפיים","מה זה ביטקוין ואיך זה עובד? מטבעות קריפטוגרפיים","","","he","22634","07414ce676df0d4d85570d10d72b36e106d0fdd841c9f52ff87d35b0001b735e","מעבר לכך שהביטקוין הוא המטבע הקריפטוגרפי הראשון, אלא שהוא גם הידוע ביותר מבין יותר מ -5,000 מטבעות הקריפטו שקיימים כיום. התקשורת הפיננסית מכסה בשקיקה כל ירידה דרמטית חדשה בשינויי קיבה ובכך, מה שהופך את הביטקוין לחלק בלתי נמנע מהנוף. אמנם התנודתיות הפרועה עשויה לייצר כותרות נהדרות, אך היא כמעט לא הופכת את הביטקוין לבחירה הטובה […]","2021-04-11T12:50:04","2023-04-02T19:42:32","282","","","","",,"","","","2","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3157","articles","publish","http://jus-tice.co.il/what-is-a-divorce-settlement-agreement/","%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f","","הסכם גירושין","הסכם גירושין","","","he","702","7ebff6c8358bb40e6a1cf193f345b7cf749e891f50d31f1732caeb7d35fdf583","רבים מן הזוגות המבקשים להתגרש, מקבלים החלטה שלא לנהל את ההליך בערכאות המשפטיות ותחת זאת לחתום על הסכם גירושין. המטרה: להסדיר בהסכמה את ענייני הגירושין וכך לסיים את קשר הנישואין בצורה הקלה ביותר, לחסוך בעלויות כספיות ובעוגמת הנפש הכרוכים בניהול גירושין בבית משפט. מהו הסכם גירושין בין בני זוג? כאשר מערכת היחסים עלתה על שרטון […]","2021-04-09T17:05:33","2022-11-05T18:28:02","282","","","68","",,"","https://jus-tice.co.il/divorce-with-consent/|https://jus-tice.co.il/how-much-does-a-divorce-agreement-cost/|https://jus-tice.co.il/what-should-a-divorce-settlement-agreement-include/","","0","3159","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3147","articles","publish","http://jus-tice.co.il/cohabitation-property-rights-for-unmarried-couples/","%d7%97%d7%9c%d7%95%d7%a7%d7%aa-%d7%a8%d7%9b%d7%95%d7%a9-%d7%91%d7%99%d7%9f-%d7%99%d7%93%d7%95%d7%a2%d7%99%d7%9d-%d7%91%d7%a6%d7%99%d7%91%d7%95%d7%a8","","חלוקת רכוש בין ידועים בציבור","חלוקת רכוש בין ידועים בציבור","","","he","543","bd6dec3a63116df3e419e7793026703906783b34170cd32c8096d6af099aad6c","כולנו יודעים שבעת גירושין, יש לחלק את הנכסים בין הבעל לאישה. כך גם כאשר ידועים בציבור נפרדים, עולה הצורך לבצע ביניהם חלוקת רכוש. בשונה מזוגות נשואים, עליהם חל הסדר איזון משאבים, חלוקת רכוש בין ידועים בציבור תתבצע על פי הלכת השיתוף. מהו משמעותו של הסדר זה? איך ניתן להוכיח כוונת שיתוף וכיצד נכון להתמודד עם […]","2021-04-06T12:04:22","2021-08-17T20:42:45","282","","","68","",,"","https://jus-tice.co.il/articles/%D7%A0%D7%99%D7%A9%D7%95%D7%90%D7%99%D7%9D-%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%99%D7%9D/|https://jus-tice.co.il/cohabitation-agreement/|https://jus-tice.co.il/common-law-marriage/|https://jus-tice.co.il/marital-property-agreement/|https://jus-tice.co.il/prenuptial-agreements-overview/","","0","3149","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3130","articles","publish","http://jus-tice.co.il/free-divorce-agreement-template/","%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%93%d7%95%d7%92%d7%9e%d7%90-%d7%aa%d7%91%d7%a0%d7%99%d7%aa-%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f","","הסכם גירושין דוגמא | תבנית הסכם גירושין | טופס הסכם גירושין בחינם","הסכם גירושין דוגמא | תבנית הסכם גירושין | טופס הסכם גירושין בחינם","","","he","1264","ff31c007ae45465ad0a06bfd7777800a6ce690a61bae69436687af91e41bbc50","דוגמא להסכם גירושין בשנים האחרונות, יותר ויותר זוגות עורכים הסכם גירושין כדי לסיים את חיי הנישואין שלהם בצורה תקינה, ללא מאבקים משפטיים. האם ניתן להוריד הסכם זה מהאינטרנט והאם מומלץ לעשות זאת? כיצד נראה הסכם גירושין ומדוע חשוב לפנות לעורך דין בעניין זה? על כל זאת קראו כאן. הסכם גירושין מהאינטרנט חיפוש פשוט ברשת יניב […]","2021-03-31T13:37:42","2021-08-19T15:57:37","282","","","68","",,"","https://jus-tice.co.il|https://jus-tice.co.il/wp-content/uploads/2021/03/נוסח-הסכם-גירושין-דוגמא-2021.docx","","1","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3118","articles","publish","http://jus-tice.co.il/how-much-does-a-divorce-agreement-cost/","%d7%9b%d7%9e%d7%94-%d7%a2%d7%95%d7%9c%d7%94-%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%a2%d7%9c%d7%95%d7%aa-%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9","","כמה עולה הסכם גירושין? | עלות הסכם גירושין","כמה עולה הסכם גירושין? | עלות הסכם גירושין","","","he","539","936151d7a35ec5ada3edad0ddcfe1c923779643139e7a80d97b153b0648c922c","חלק ניכר מהזוגות המתגרשים בישראל בוחרים בדרך של הסכם גירושין. למי מיועד הסכם זה ומה הוא מסדיר? כמה עולה לערוך הסכם גירושין והאם זה זול יותר מניהול הגירושין בבית המשפט? הסכם גירושין- למי הוא מיועד? זוגות המבקשים להתגרש בטוב ולהימנע ממלחמה משפטית ורגשית, בוחרים בחתימה על הסכם גירושין. חשוב מאוד כי בני הזוג יחתמו על […]","2021-03-29T16:45:08","2021-06-01T14:35:04","282","","","68","",,"","https://jus-tice.co.il","","1","3120","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3113","articles","publish","http://jus-tice.co.il/cancel-a-divorce-settlement-agreement/","%d7%91%d7%99%d7%98%d7%95%d7%9c-%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f","","ביטול הסכם גירושין","ביטול הסכם גירושין","","","he","527","d2096cbe969fa8fff6d230052c352c7cee128544b13484dae66f85440b4488f9","להבדיל מכל חוזה רגיל, הסכם גירושין מקבל תוקף רק לאחר שאושר על ידי ערכאה משפטית. לנתון זה יש השפעה רבה מאוד על האפשרות של ביטול הסכם גירושין. מהו הסכם זה? מה מייחד אותו ומתי יכולים בן או בת הזוג לפנות לבית המשפט בבקשה לביטול הסכם גירושין. הסכם גירושין – מהו? כשמו כן הוא, הסכם גירושין […]","2021-03-26T16:33:28","2021-06-01T14:35:04","282","","","68","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
