query,date,clicks,impressions,ctr,position
עלות עורך דין גירושין,2026-03-23,0,3,0,79.33333333333333
עלות עורך דין גירושין,2026-03-24,0,2,0,86
עלות עורך דין גירושין,2026-03-25,0,1,0,80
עלות עורך דין גירושין,2026-03-31,0,1,0,98
עלות עורך דין גירושין,2026-04-01,0,2,0,85.5
עלות עורך דין גירושין,2026-04-02,0,3,0,71.66666666666667
עלות עורך דין גירושין,2026-04-04,0,3,0,76
עלות עורך דין גירושין,2026-04-05,0,1,0,80
עלות עורך דין גירושין,2026-04-06,0,1,0,87
עלות עורך דין גירושין,2026-04-07,0,1,0,59
עלות עורך דין גירושין,2026-04-08,0,2,0,70
עלות עורך דין גירושין,2026-04-09,0,2,0,74.5
עלות עורך דין גירושין,2026-04-10,0,2,0,69
עלות עורך דין לרכישת דירה,2026-03-31,0,1,0,94
עלות עורך דין קניית דירה,2026-03-18,0,2,0,53.5
עלות עורך דין קניית דירה,2026-03-19,0,3,0,76.66666666666667
עלות עורך דין קניית דירה,2026-03-20,0,3,0,76
עלות עורך דין קניית דירה,2026-03-21,0,2,0,74.5
עלות עורך דין קניית דירה,2026-03-22,0,10,0,80
עלות עורך דין קניית דירה,2026-03-23,0,5,0,78.8
עלות עורך דין קניית דירה,2026-03-24,0,2,0,78.5
עלות עורך דין קניית דירה,2026-03-29,0,3,0,80.33333333333333
עלות עורך דין קניית דירה,2026-03-30,0,4,0,85.75
עלות עורך דין קניית דירה,2026-03-31,0,2,0,81.5
עלות עורך דין קניית דירה,2026-04-01,0,1,0,77
עלות עורך דין קניית דירה,2026-04-02,0,1,0,76
עלות עורך דין קניית דירה,2026-04-03,0,2,0,74.5
עלות עורך דין קניית דירה,2026-04-04,0,1,0,75
עלות עורך דין קניית דירה,2026-04-05,0,2,0,49
עלות עורך דין קניית דירה,2026-04-06,0,2,0,75
עלות עורך דין קניית דירה מקבלן,2026-03-18,0,2,0,85
עלות עורך דין קניית דירה מקבלן,2026-03-19,0,2,0,85.5
עלות עורך דין קניית דירה מקבלן,2026-03-20,0,3,0,89.33333333333333
עלות עורך דין קניית דירה מקבלן,2026-03-22,0,6,0,85
עלות עורך דין קניית דירה מקבלן,2026-03-23,0,3,0,89
עלות עורך דין קניית דירה מקבלן,2026-03-24,0,2,0,86
עלות עורך דין קניית דירה מקבלן,2026-03-29,0,1,0,85
עלות עורך דין קניית דירה מקבלן,2026-03-30,0,1,0,90
עלות עורך דין קניית דירה מקבלן,2026-03-31,0,2,0,84.5
עלות עורך דין קניית דירה מקבלן,2026-04-01,0,2,0,87.5
עלות עורך דין קניית דירה מקבלן,2026-04-02,0,1,0,73
עלות עורך דין קניית דירה מקבלן,2026-04-03,0,4,0,51
עלות עורך דין קניית דירה מקבלן,2026-04-04,0,2,0,76.5
עלות עורך דין קניית דירה מקבלן,2026-04-05,0,2,0,69
עלות עורך דין קניית דירה מקבלן,2026-04-06,0,1,0,87
עמלת עורך דין מכירת דירה,2026-03-20,0,1,0,60
ענת דודי,2026-04-08,0,1,0,94
עסקאות מס שבח,2026-03-20,0,1,0,27
עסקאות מס שבח,2026-03-21,0,1,0,27
עסקאות מס שבח,2026-03-22,0,1,0,27
עסקאות מס שבח,2026-03-26,0,1,0,28
עסקאות מס שבח,2026-03-27,0,1,0,26
עסקאות מס שבח,2026-03-28,0,1,0,29
עצב קרניאלי 12,2026-03-29,0,1,0,51
עקרון השיוריות,2026-03-29,0,2,0,27.5
ערו,2026-04-02,0,1,0,83
עריכה והפקדה של ייפוי כוח מתמשך,2026-03-22,0,2,0,91.5
עריכה והפקדה של ייפוי כוח מתמשך,2026-03-23,0,1,0,87
עריכת הסכם ממון,2026-03-18,0,6,0,68.16666666666667
עריכת הסכם ממון,2026-03-19,0,5,0,61
עריכת הסכם ממון,2026-03-20,0,10,0,55.5
עריכת הסכם ממון,2026-03-21,0,6,0,57.666666666666664
עריכת הסכם ממון,2026-03-22,0,3,0,52
עריכת הסכם ממון,2026-03-23,0,3,0,51.666666666666664
עריכת הסכם ממון,2026-03-24,0,1,0,53
עריכת הסכם ממון,2026-03-25,0,1,0,53
עריכת הסכם ממון,2026-03-26,0,1,0,55
עריכת הסכם ממון,2026-03-28,0,1,0,56
עריכת הסכם ממון,2026-03-29,0,4,0,69.25
עריכת הסכם ממון,2026-03-30,0,1,0,57
עריכת הסכם ממון,2026-03-31,0,2,0,93
עריכת הסכם ממון,2026-04-01,0,4,0,79
עריכת הסכם ממון,2026-04-02,0,4,0,66.5
עריכת הסכם ממון,2026-04-03,0,2,0,57.5
עריכת הסכם ממון,2026-04-04,0,5,0,60.2
עריכת הסכם ממון,2026-04-05,0,4,0,66.25
עריכת הסכם ממון,2026-04-06,0,2,0,61.5
עריכת הסכם ממון,2026-04-07,0,5,0,62.2
עריכת הסכם ממון,2026-04-08,0,3,0,53.666666666666664
עריכת חוזה שכירות,2026-03-18,0,1,0,71
עריכת חוזה שכירות,2026-03-20,0,1,0,59
עריכת ייפוי כוח מתמשך,2026-03-18,0,4,0,79.75
עריכת ייפוי כוח מתמשך,2026-03-19,0,3,0,77.33333333333333
עריכת ייפוי כוח מתמשך,2026-03-20,0,7,0,74.42857142857143
עריכת ייפוי כוח מתמשך,2026-03-21,0,5,0,77.6
עריכת ייפוי כוח מתמשך,2026-03-22,0,6,0,69.66666666666667
עריכת ייפוי כוח מתמשך,2026-03-23,0,4,0,66.5
עריכת ייפוי כוח מתמשך,2026-03-24,0,3,0,54.666666666666664
עריכת ייפוי כוח מתמשך,2026-03-25,0,1,0,79
עריכת ייפוי כוח מתמשך,2026-03-27,0,1,0,28
עריכת ייפוי כוח מתמשך,2026-03-28,0,1,0,29
עריכת ייפוי כוח מתמשך,2026-03-29,0,2,0,75.5
עריכת ייפוי כוח מתמשך,2026-03-30,0,4,0,65.75
עריכת ייפוי כוח מתמשך,2026-03-31,0,3,0,61
עריכת ייפוי כוח מתמשך,2026-04-01,0,3,0,57.666666666666664
עריכת ייפוי כוח מתמשך,2026-04-02,0,5,0,58.6
עריכת ייפוי כוח מתמשך,2026-04-03,0,2,0,50
עריכת ייפוי כוח מתמשך,2026-04-04,0,2,0,63
עריכת ייפוי כוח מתמשך,2026-04-05,0,2,0,68.5
עריכת ייפוי כוח מתמשך והפקדתו,2026-03-21,0,1,0,36
עריכת ייפוי כח מתמשך,2026-03-28,0,1,0,29
עריכת ייפוי כח מתמשך,2026-03-31,0,1,0,39
עריכת יפוי כוח מתמשך,2026-03-21,0,1,0,83
עריכת יפוי כח מתמשך,2026-03-27,0,1,0,43
עריכת יפוי כח מתמשך,2026-03-31,0,1,0,34
עריכת יפוי כח מתמשך,2026-04-03,0,1,0,32
ערכה מוכנה למכירה,2026-04-14,0,1,0,27
ערן מרינברג,2026-04-01,0,1,0,98
ערן קוטון,2026-03-31,0,1,0,47
פגיעה+בלידה,2026-04-14,0,1,0,8
פגישת ייעוץ משפטי,2026-03-29,0,1,0,42
פוליסת דירה,2026-04-04,0,1,0,66
פורום בעיות זיכרון בקרב מבוגרים,2026-04-05,0,1,0,29
פורום דיני משפחה וגירושין,2026-03-18,0,1,0,38
פורום דיני משפחה וגירושין,2026-03-19,0,1,0,38
פורום דיני משפחה וגירושין,2026-03-20,0,1,0,42
פורום דיני משפחה וגירושין,2026-03-21,0,1,0,40
פורום דיני משפחה וגירושין,2026-03-22,0,1,0,40
פורום דיני משפחה וגירושין,2026-03-23,0,1,0,32
פורום דיני משפחה וגירושין,2026-03-25,0,1,0,33
פורום דיני משפחה וגירושין,2026-03-30,0,1,0,31
פורום דיני משפחה וגירושין,2026-04-01,0,1,0,33
פורום דיני משפחה וגירושין,2026-04-02,0,1,0,40
פורום דיני משפחה וגירושין,2026-04-03,0,1,0,41
פורום דיני עבודה,2026-03-18,0,1,0,49
פורום דיני עבודה,2026-03-19,0,1,0,48
פורום דיני עבודה,2026-03-20,0,1,0,59
פורום דיני עבודה,2026-03-21,0,1,0,50
פורום דיני עבודה,2026-03-22,0,1,0,52
פורום דיני עבודה,2026-03-23,0,1,0,53
פורום דיני עבודה,2026-04-13,0,1,0,46
פורום ייעוץ משפטי,2026-03-29,0,1,0,15
פורום ייעוץ משפטי,2026-03-30,0,1,0,17
פורום ייעוץ משפטי,2026-03-31,0,1,0,17
פורום ייעוץ משפטי,2026-04-01,0,1,0,17
פורום ייעוץ משפטי,2026-04-02,0,1,0,17
פורטוגל נכסים,2026-03-29,0,1,0,44
פורטל עורכי דין,2026-03-26,0,1,0,18
פורטל עורכי דין,2026-03-27,0,1,0,43
פורטל עורכי דין,2026-03-30,0,1,0,15
פורטל עורכי דין,2026-04-01,0,1,0,10
פורטל עורכי דין,2026-04-02,0,2,0,8.5
פורטל עורכי דין,2026-04-03,0,3,0,10
פורטל עורכי דין,2026-04-05,0,3,0,8.333333333333332
פיצוי איחור במסירה,2026-03-18,0,1,0,74
פיצוי איחור במסירה,2026-03-19,0,1,0,72
פיצוי איחור במסירה,2026-03-20,0,1,0,72
פיצוי איחור במסירה,2026-03-21,0,1,0,71
פיצוי איחור במסירה,2026-03-22,0,5,0,67
פיצוי איחור במסירה,2026-03-23,0,4,0,67
פיצוי איחור במסירה,2026-03-24,0,1,0,67
פיצוי איחור במסירה,2026-04-02,0,1,0,41
פיצוי איחור במסירה,2026-04-03,0,1,0,43
פיצוי איחור במסירה,2026-04-04,0,2,0,42.5
פיצוי איחור במסירה,2026-04-05,0,1,0,72
פיצוי איחור במסירה,2026-04-06,0,1,0,46
פיצוי איחור במסירת דירה,2026-03-18,0,1,0,77
פיצוי איחור במסירת דירה,2026-03-19,0,2,0,78
פיצוי איחור במסירת דירה,2026-03-20,0,3,0,77.33333333333333
פיצוי איחור במסירת דירה,2026-03-21,0,2,0,74.5
פיצוי איחור במסירת דירה,2026-03-22,0,9,0,75.22222222222223
פיצוי איחור במסירת דירה,2026-03-23,0,6,0,74
פיצוי איחור במסירת דירה,2026-03-24,0,1,0,73
פיצוי איחור במסירת דירה,2026-04-02,0,2,0,87
פיצוי איחור במסירת דירה,2026-04-03,0,2,0,81
פיצוי איחור במסירת דירה,2026-04-04,0,3,0,86
פיצוי איחור במסירת דירה,2026-04-05,0,2,0,84.5
פיצוי איחור במסירת דירה,2026-04-06,0,2,0,87.5
פיצוי בגין איחור במסירה חוק המכר,2026-03-18,0,1,0,80
פיצוי בגין איחור במסירת דירה,2026-03-19,0,1,0,72
פיצוי בגין איחור במסירת דירה,2026-03-20,0,1,0,77
פיצוי בגין איחור במסירת דירה,2026-03-21,0,1,0,69
פיצוי בגין איחור במסירת דירה,2026-03-22,0,3,0,69
פיצוי בגין איחור במסירת דירה,2026-03-23,0,3,0,69.33333333333333
פיצוי בגין איחור במסירת דירה,2026-03-24,0,1,0,70
פיצוי בגין איחור במסירת דירה,2026-03-25,0,1,0,69
פיצוי בגין איחור במסירת דירה,2026-03-27,0,1,0,34
פיצוי בגין איחור במסירת דירה,2026-04-03,0,1,0,43
פיצוי בגין איחור במסירת דירה,2026-04-04,0,3,0,76.33333333333333
פיצוי בגין איחור במסירת דירה,2026-04-05,0,1,0,73
פיצוי בגין איחור במסירת דירה,2026-04-06,0,1,0,40
פיצוי בגין איחור במסירת דירה חדשה,2026-03-18,0,1,0,66
פיצוי בגין איחור במסירת דירה חדשה,2026-03-19,0,1,0,70
פיצוי בגין איחור במסירת דירה חדשה,2026-03-20,0,1,0,63
פיצוי בגין איחור במסירת דירה חדשה,2026-03-21,0,1,0,63
פיצוי בגין איחור במסירת דירה חדשה,2026-03-22,0,4,0,62.25
פיצוי בגין איחור במסירת דירה חדשה,2026-03-23,0,3,0,73
פיצוי בגין איחור במסירת דירה חדשה,2026-03-24,0,1,0,64
פיצוי בגין איחור במסירת דירה חדשה,2026-04-02,0,1,0,74
פיצוי בגין איחור במסירת דירה חדשה,2026-04-03,0,1,0,77
פיצוי בגין איחור במסירת דירה חדשה,2026-04-04,0,2,0,59.5
פיצוי בגין איחור במסירת דירה חדשה,2026-04-05,0,1,0,79
פיצוי בגין איחור במסירת דירה חדשה,2026-04-06,0,1,0,77
פיצוי בגין איחור במסירת דירה מקבלן,2026-03-18,0,4,0,64.25
פיצוי בגין איחור במסירת דירה מקבלן,2026-03-19,0,1,0,70
פיצוי בגין איחור במסירת דירה מקבלן,2026-03-20,0,1,0,70
פיצוי בגין איחור במסירת דירה מקבלן,2026-03-21,0,1,0,72
פיצוי בגין איחור במסירת דירה מקבלן,2026-03-22,0,3,0,69.66666666666667
פיצוי בגין איחור במסירת דירה מקבלן,2026-03-23,0,3,0,73.66666666666667
פיצוי בגין איחור במסירת דירה מקבלן,2026-03-24,0,2,0,70
פיצוי בגין איחור במסירת דירה מקבלן,2026-04-05,0,1,0,74
פיצוי בגין איחור במסירת דירה מקבלן,2026-04-06,0,1,0,77
פיצוי בגין הפרת הסכם גירושין,2026-03-18,0,3,0,42.666666666666664
פיצוי הולם,2026-03-25,0,1,0,65
פיצוי לאיחור במסירת דירה,2026-03-28,0,1,0,32
פיצוי לאיחור במסירת דירה,2026-03-30,0,1,0,36
פיצוי על איחור בטיסה תביעה ייצוגית,2026-03-22,0,1,0,48
פיצוי על איחור בטיסה תביעה ייצוגית,2026-03-30,0,2,0,59.5
פיצוי על איחור בטיסה תביעה ייצוגית,2026-04-03,0,1,0,50
פיצוי על איחור בטיסה תביעה ייצוגית,2026-04-04,0,1,0,51
פיצוי על איחור בטיסה תביעה ייצוגית,2026-04-05,0,1,0,55
פיצוי על איחור במסירת דירה,2026-03-18,0,1,0,79
פיצוי על איחור במסירת דירה,2026-03-19,0,2,0,77.5
פיצוי על איחור במסירת דירה,2026-03-20,0,1,0,83
פיצוי על איחור במסירת דירה,2026-03-21,0,1,0,76
פיצוי על איחור במסירת דירה,2026-03-22,0,5,0,73.8
פיצוי על איחור במסירת דירה,2026-03-23,0,3,0,74
פיצוי על איחור במסירת דירה,2026-03-24,0,1,0,74
פיצוי על איחור במסירת דירה,2026-04-02,0,1,0,89
פיצוי על איחור במסירת דירה,2026-04-03,0,1,0,84
פיצוי על איחור במסירת דירה,2026-04-04,0,1,0,81
פיצוי על איחור במסירת דירה,2026-04-05,0,1,0,39
פיצוי על איחור במסירת דירה,2026-04-06,0,1,0,47
פיצוי על איחור במסירת דירה מקבלן,2026-03-18,0,1,0,74
פיצוי על איחור במסירת דירה מקבלן,2026-03-20,0,1,0,76
פיצוי על איחור במסירת דירה מקבלן,2026-03-21,0,1,0,75
פיצוי על איחור במסירת דירה מקבלן,2026-03-22,0,5,0,74.2
פיצוי על איחור במסירת דירה מקבלן,2026-03-23,0,4,0,69.5
פיצוי על איחור במסירת דירה מקבלן,2026-03-24,0,1,0,76
פיצוי על איחור במסירת דירה מקבלן,2026-03-27,0,1,0,80
פיצוי על איחור במסירת דירה מקבלן,2026-03-30,0,1,0,79
פיצוי על איחור במסירת דירה מקבלן,2026-04-03,0,1,0,79
פיצוי על איחור במסירת דירה מקבלן,2026-04-04,0,1,0,45
פיצוי על איחור במסירת דירה מקבלן,2026-04-05,0,1,0,79
פיצוי על איחור במסירת דירה מקבלן,2026-04-06,0,2,0,63
פיצוי על עיכוב במסירת דירה,2026-03-22,0,2,0,72
פיצויים בגין איחור במסירת דירה מקבלן,2026-03-19,0,1,0,68
פיצויים בגין איחור במסירת דירה מקבלן,2026-03-20,0,1,0,68
פיצויים בגין איחור במסירת דירה מקבלן,2026-03-21,0,1,0,68
פיצויים בגין איחור במסירת דירה מקבלן,2026-03-22,0,4,0,68.75
פיצויים בגין איחור במסירת דירה מקבלן,2026-03-23,0,3,0,67
פיצויים בגין איחור במסירת דירה מקבלן,2026-03-24,0,1,0,70
פיצויים בגין איחור במסירת דירה מקבלן,2026-03-25,0,1,0,71
פיצויים בגין איחור במסירת דירה מקבלן,2026-03-30,0,1,0,80
פיצויים בגין איחור במסירת דירה מקבלן,2026-04-02,0,1,0,77
פיצויים בגין איחור במסירת דירה מקבלן,2026-04-03,0,1,0,77
פיצויים בגין איחור במסירת דירה מקבלן,2026-04-04,0,1,0,49
פיצויים בגין איחור במסירת דירה מקבלן,2026-04-05,0,1,0,49
פיצויים בגין איחור במסירת דירה מקבלן,2026-04-06,0,1,0,44
פירוק שותפות בין בני זוג,2026-03-20,0,1,0,49
פירוק שותפות בין בני זוג,2026-03-23,0,2,0,47
פירוק שותפות בין בני זוג,2026-03-26,0,1,0,43
פירוק שותפות בין בני זוג,2026-04-04,0,1,0,43
