post_id,post_type,status,title,slug,current_url,current_path,has_articles_prefix,modified,practice_areas,categories,source
2086,article,publish,"תקנות שעת חירום (נגיף הקורונה החדש) (הוראות מיוחדות לעניין ביטוח אבטלה)","regulations-new-insurance","https://jus-tice.co.il/articles/regulations-new-insurance/","/articles/regulations-new-insurance/",YES,2026-05-16T23:54:23,"","699",REST_API
2036,article,publish,"בג&#8221;ץ 2144/20 25.03 מחייב בחירת יו&#8221;ר קבוע לכנסת","2144-20-25-03","https://jus-tice.co.il/articles/2144-20-25-03/","/articles/2144-20-25-03/",YES,2026-05-16T23:54:25,"","699",REST_API
2031,article,publish,"הנחיות חירום להגבלת פעילות באנגלית","article-2031","https://jus-tice.co.il/articles/article-2031/","/articles/article-2031/",YES,2026-05-16T23:54:25,"","699",REST_API
2026,article,publish,"תיקון 25/03 נגיף הקורונה החדש – הגבלת פעילות","new-25-03","https://jus-tice.co.il/articles/new-25-03/","/articles/new-25-03/",YES,2026-05-16T23:54:25,"","699",REST_API
2022,article,publish,"בנק ישראל מפרסם את דוחותיו הכספיים לשנת 2019","bank-israel-2019","https://jus-tice.co.il/articles/bank-israel-2019/","/articles/bank-israel-2019/",YES,2026-05-16T23:54:28,"","699",REST_API
2015,article,publish,"קורונה: אושרו תקנות חירום להגבלת הפעילות","regulations-2015","https://jus-tice.co.il/articles/regulations-2015/","/articles/regulations-2015/",YES,2026-05-16T23:54:19,"","699",REST_API
2002,article,publish,"25/03 תקנות שעת חירום (נגיף הקורונה החדש &#8211; הגבלת פעילות), התש״ף-2020","regulations-new-25-03-2020","https://jus-tice.co.il/articles/regulations-new-25-03-2020/","/articles/regulations-new-25-03-2020/",YES,2026-05-16T23:54:28,"","699",REST_API
1991,article,publish,"הנחיות להסעות של עובדים חיוניים עדכון 24/03/2020","24-03-2020","https://jus-tice.co.il/articles/24-03-2020/","/articles/24-03-2020/",YES,2026-05-16T23:54:28,"","699",REST_API
1980,article,publish,"בג&#8221;ץ מורה ליו&#8221;ר הכנסת לכנס את מליאת הכנסת בהקדם האפשרי","article-1980","https://jus-tice.co.il/articles/article-1980/","/articles/article-1980/",YES,2026-05-16T23:54:30,"","699",REST_API
1978,article,publish,"עצמאים ופרילנסרים | זכויות בעקבות משבר הקורונה","self-employed-and-freelancer","https://jus-tice.co.il/articles/self-employed-and-freelancer/","/articles/self-employed-and-freelancer/",YES,2026-05-16T23:36:00,"","699",REST_API
1974,article,publish,"קורונה &#8211; סקירה יומית &#8211; 23.3.2020 מערך הסייבר הלאומי","review-cyber-23-3-2020","https://jus-tice.co.il/articles/review-cyber-23-3-2020/","/articles/review-cyber-23-3-2020/",YES,2026-05-16T23:54:30,"","",REST_API
1966,article,publish,"קורונה: סוגי עניינים שיידונו בבתי הדין לעבודה","courts-law","https://jus-tice.co.il/articles/courts-law/","/articles/courts-law/",YES,2026-05-16T23:54:30,"","699",REST_API
1963,article,publish,"תקנות שעת חירום (שיקים ללא כיסוי), התש״ף-2020","regulations-2020","https://jus-tice.co.il/articles/regulations-2020/","/articles/regulations-2020/",YES,2026-05-16T23:54:32,"","699",REST_API
1951,article,publish,"קורונה: תקנות שעת חירום &#8211; לקוחות שהשיקים שלהם חזרו חשבונם לא יוקפא","regulations-1951","https://jus-tice.co.il/articles/regulations-1951/","/articles/regulations-1951/",YES,2026-05-16T23:54:19,"","699",REST_API
1943,article,publish,"תקנות שעת חירום הגבלת מספר העובדים במקום עבודה לשם צמצום התפשטות נגיף הקורונה החדש","regulations-new","https://jus-tice.co.il/articles/regulations-new/","/articles/regulations-new/",YES,2026-05-16T23:54:32,"","699",REST_API
1926,article,publish,"צו בריאות העם (נגיף הקורונה החדש) (בידוד בית והוראות שונות) (הוראת שעה), התש״ף-2020","new-house-2020","https://jus-tice.co.il/articles/new-house-2020/","/articles/new-house-2020/",YES,2026-05-16T23:54:34,"","699",REST_API
1910,article,publish,"חברת תעופה פשטה את הרגל סוכנות הנסיעות אחראית להחזר כספי?","company","https://jus-tice.co.il/articles/company/","/articles/company/",YES,2026-05-16T23:54:34,"","699",REST_API
1903,article,publish,"מדריך למעסיק חל&#8221;ת ופיטורי עובדים | עורך דין דיני עבודה לייצוג מעסיקים","coronavirus-employers-guide","https://jus-tice.co.il/articles/coronavirus-employers-guide/","/articles/coronavirus-employers-guide/",YES,2026-05-16T23:36:00,"","699",REST_API
1884,article,publish,"נגיף הקורונה: בג&#8221;צ קובע צו ביניים כנגד תקנות שעת חירום מעקב שב&#8221;כ ומשטרה על טלפונים","regulations-1884","https://jus-tice.co.il/articles/regulations-1884/","/articles/regulations-1884/",YES,2026-05-16T23:54:19,"","",REST_API
1879,article,publish,"נגיף הקורונה: תקנות שעת חירום הגבלת פעילות","regulations-1879","https://jus-tice.co.il/articles/regulations-1879/","/articles/regulations-1879/",YES,2026-05-16T23:54:21,"","",REST_API
1861,article,publish,"קורונה &#8211; מתן שירותים קיומיים: החלת פרק ד&#8217; לחוק שירות עבודה בשעת חירום","law-1861","https://jus-tice.co.il/articles/law-1861/","/articles/law-1861/",YES,2026-05-16T23:50:21,"","",REST_API
1858,article,publish,"היועמ&#8221;ש אישר תחליף גנרי לקלטרה תרופה אנטי ויראלית לטיפול אפשרי בנגיף הקורונה","article-1858","https://jus-tice.co.il/articles/article-1858/","/articles/article-1858/",YES,2026-05-16T23:54:34,"","",REST_API
1852,article,publish,"תגובת היועמ&#8221;ש: שימוש שב&#8221;כ באמצעים טכנולוגיים במסגרת המאבק בהתפשטות נגיף הקורונה","article-1852","https://jus-tice.co.il/articles/article-1852/","/articles/article-1852/",YES,2026-05-16T23:54:37,"","",REST_API
1827,article,publish,"נגיף הקורונה: הודעה על מתן היתר כללי להעסקת עובדים בשעות נוספות","article-1827","https://jus-tice.co.il/articles/article-1827/","/articles/article-1827/",YES,2026-05-16T23:54:37,"","",REST_API
1821,article,publish,"הודעה על קביעת מקום לבידוד 18/03/2020","18-03-2020","https://jus-tice.co.il/articles/18-03-2020/","/articles/18-03-2020/",YES,2026-05-16T23:54:37,"","",REST_API
1819,article,publish,"בע״ם 919/15 | הלכת המזונות החדשה","ruling-alimony-new-919-15","https://jus-tice.co.il/articles/ruling-alimony-new-919-15/","/articles/ruling-alimony-new-919-15/",YES,2026-05-16T23:54:39,"68","",REST_API
1809,article,publish,"תקנות חירום קורונה 2020: היתר לשב&#8221;כ לאסוף מידע מטלפונים","regulations-2020-1809","https://jus-tice.co.il/articles/regulations-2020-1809/","/articles/regulations-2020-1809/",YES,2026-05-16T23:54:32,"","",REST_API
1804,article,publish,"הוראות חירום נגיף הקורונה: מניעת כניסת מבקרים ועורך דין פלילי למקומות מעצר ובתי סוהר","criminal-law-lawyer-arrest-courts","https://jus-tice.co.il/articles/criminal-law-lawyer-arrest-courts/","/articles/criminal-law-lawyer-arrest-courts/",YES,2026-05-16T23:54:39,"170","",REST_API
1802,article,publish,"חוק שירות הביטחון הכללי, התשס״ב &#8211; 2002","law-2002","https://jus-tice.co.il/articles/law-2002/","/articles/law-2002/",YES,2026-05-16T23:54:39,"","",REST_API
1783,article,publish,"הקלות מס &#8211; וירוס קורונה: הארכת תוקף אישורי ניכוי מס במקור","tax-validity-certifications","https://jus-tice.co.il/articles/tax-validity-certifications/","/articles/tax-validity-certifications/",YES,2026-05-16T23:54:41,"","",REST_API
1770,article,publish,"בתי משפט: נוהל חיסיון תיקים","courts","https://jus-tice.co.il/articles/courts/","/articles/courts/",YES,2026-05-16T23:54:41,"","",REST_API
1767,article,publish,"תביעות רכושיות הדדיות של בני זוג לשעבר","lawsuits","https://jus-tice.co.il/articles/lawsuits/","/articles/lawsuits/",YES,2026-05-16T23:54:41,"","",REST_API
1751,article,publish,"עורך דין תעבורה","traffic-lawyer","https://jus-tice.co.il/articles/traffic-lawyer/","/articles/traffic-lawyer/",YES,2026-05-16T23:36:02,"97","",REST_API
1749,article,publish,"קורונה: הארכת תקופת תוקף רישיון רכב 16/03/2020","validity-license-16-03-2020","https://jus-tice.co.il/articles/validity-license-16-03-2020/","/articles/validity-license-16-03-2020/",YES,2026-05-16T23:54:43,"","",REST_API
1747,article,publish,"הודעה לפי החוק לקידום הבנייה במתחמים מועדפים לדיור","law-1747","https://jus-tice.co.il/articles/law-1747/","/articles/law-1747/",YES,2026-05-16T23:50:21,"","",REST_API
1728,article,publish,"משמורת מזונות | ההלכה החדשה במזונות 919/15","custody-alimony-ruling-new-919-15","https://jus-tice.co.il/articles/custody-alimony-ruling-new-919-15/","/articles/custody-alimony-ruling-new-919-15/",YES,2026-05-16T23:54:43,"68","",REST_API
1726,article,publish,"הנדון: המלצה לגירושין","marital-separation","https://jus-tice.co.il/articles/marital-separation/","/articles/marital-separation/",YES,2026-05-16T23:50:27,"68","",REST_API
1714,article,publish,"תביעה למזונות אישה וקטינות, תביעה למשמורת קטינות ותביעה רכושית","spousal-support-lawsuit-custody-property","https://jus-tice.co.il/articles/spousal-support-lawsuit-custody-property/","/articles/spousal-support-lawsuit-custody-property/",YES,2026-05-16T23:54:43,"68","",REST_API
1709,article,publish,"ביטול צוואה מאוחרת בשל השפעה בלתי הוגנת | ת&#8221;ע 18595-01-17","cancellation-will-18595-01-17","https://jus-tice.co.il/articles/cancellation-will-18595-01-17/","/articles/cancellation-will-18595-01-17/",YES,2026-05-16T23:54:45,"68","",REST_API
1706,article,publish,"חינוך הילדים: במוסד של איזה זרם דתי יתחנכו הקטינים?","article-1706","https://jus-tice.co.il/articles/article-1706/","/articles/article-1706/",YES,2026-05-16T23:54:46,"","",REST_API
1700,article,publish,"אימוץ ילד מאוקראינה: תביעת נזיקין בגין אימוץ בין-מדינתי שכשל","lawsuit-torts","https://jus-tice.co.il/articles/lawsuit-torts/","/articles/lawsuit-torts/",YES,2026-05-16T23:54:45,"76","",REST_API
1695,article,publish,"הליכי גירושין: מבחן מירב הזיקות- טענה כי בימ&#8221;ש בישראל אינו הפורום הנאות","proceedings-divorce-claim-israel","https://jus-tice.co.il/articles/proceedings-divorce-claim-israel/","/articles/proceedings-divorce-claim-israel/",YES,2026-05-16T23:54:48,"68","",REST_API
1681,article,publish,"תשלום מס שכר בגין שכרם של עובדי העירייה","tax","https://jus-tice.co.il/articles/tax/","/articles/tax/",YES,2026-05-16T23:54:48,"","",REST_API
1664,article,publish,"צו הורות פסיקתי מכוח זיקה לזיקה לאזרחית זרה","civil","https://jus-tice.co.il/articles/civil/","/articles/civil/",YES,2026-05-16T23:54:48,"","",REST_API
1660,article,publish,"פרסם הקלטות ממסמך הרפז פס&#8221;ד הערעור","verdict-appeal","https://jus-tice.co.il/articles/verdict-appeal/","/articles/verdict-appeal/",YES,2026-05-16T23:54:50,"","",REST_API
1655,article,publish,"הפרת חוק הכניסה לישראל- אזרחים שנכנסו בצוותא לשער נתב&#8221;ג","law-israel","https://jus-tice.co.il/articles/law-israel/","/articles/law-israel/",YES,2026-05-16T23:54:50,"","",REST_API
1640,article,publish,"ראש עיריית טבריה רון קובי נתבע לפיצויים בגין לשון הרע בפייסבוק על סך 33,300 ש&#8221;ח","defamation-damages-33-300","https://jus-tice.co.il/articles/defamation-damages-33-300/","/articles/defamation-damages-33-300/",YES,2026-05-16T23:54:50,"76","",REST_API
1629,article,publish,"הסכם לתפיסת רכוש בצו זמני הנכרת בשלב החקירה ומשתרע עד לתום ההליכים","agreement-property-investigation-witness-proceedings","https://jus-tice.co.il/articles/agreement-property-investigation-witness-proceedings/","/articles/agreement-property-investigation-witness-proceedings/",YES,2026-05-16T23:54:52,"","",REST_API
1627,article,publish,"ביטול צו סגירה לעסק לפי סעיף 22ב&#8217; לחוק רישוי עסקים","cancellation-business-law-licensing-22","https://jus-tice.co.il/articles/cancellation-business-law-licensing-22/","/articles/cancellation-business-law-licensing-22/",YES,2026-05-16T23:54:52,"","",REST_API
1615,article,publish,"תעודת מחלה גורפת לעובד השוהה בבידוד נגיף הקורונה החדש","new","https://jus-tice.co.il/articles/new/","/articles/new/",YES,2026-05-16T23:54:52,"83","",REST_API
1596,article,publish,"פס&#8221;ד התנגדות לצוואה בשל השפעה בלתי הוגנת","verdict-will","https://jus-tice.co.il/articles/verdict-will/","/articles/verdict-will/",YES,2026-05-16T23:54:54,"68","",REST_API
