tier,id,type,url,title_db,yoast_title_override,meta_description,practice_area,word_count_est,created,last_modified,impressions_90d,clicks_90d,avg_position
4-negligible,11548,articles,https://jus-tice.co.il/pogust-goodhead/,פוגוסט גודהד,,,,824,2024-09-12,2026-05-16,1,0,6
4-negligible,11617,articles,https://jus-tice.co.il/medical-malpractice-vs-negligence-differences-israel/,מה ההבדל בין רשלנות רפואית לבין הזנחה רפואית?,,,דיני נזיקין,3719,2024-11-13,2026-05-16,1,0,12
4-negligible,11628,articles,https://jus-tice.co.il/property-jurisdiction-divorce-claim-section-4a/,תנאי הסמכות לדון בענייני הרכוש כשתביעת הגירושין הייתה לפי סעיף 4א לחשבד''ר,,,דיני משפחה,27220,2024-11-18,2026-05-16,1,0,20
4-negligible,21300,articles,https://jus-tice.co.il/buying-apartment-from-contractor/,"עורך דין קניית דירה מקבלן: הבדיקות, החוזה והבטוחות",עורך דין קניית דירה מקבלן: בדיקות ובטוחות | Jus-Tice,"קניית דירה מקבלן: הבדיקות לפני חתימה, סעיפי חוזה מסוכנים, ערבות חוק מכר, מפרט טכני, פיצוי על איחור במסירה ותפקיד עורך הדין בעסקה. מדריך מלא.",,3806,2026-07-09,2026-07-08,1,0,56
4-negligible,20248,page,https://jus-tice.co.il/white-collar-crime-israel/,"עבירות צווארון לבן: מה הן, ענישה ואיך להתגונן","עבירות צווארון לבן | מה הן, ענישה ואיך להתגונן | Jus-Tice",,,1350,2026-05-23,2026-07-12,1,0,51
4-negligible,20258,page,https://jus-tice.co.il/birth-injury-compensation/,"פיצויים בנזקי לידה: מוח, CP, שיתוק מוחין","פיצויים בנזקי לידה | מוח, CP, שיתוק מוחין | Jus-Tice",,,763,2026-05-23,2026-07-12,1,0,185
4-negligible,20266,page,https://jus-tice.co.il/drug-offenses-israel/,"עבירות סמים בישראל: ענישה, הגנה וגישת הביקוש","עבירות סמים בישראל | ענישה, הגנה וגישת הביקוש | Jus-Tice",,,588,2026-05-23,2026-07-12,1,0,10
4-negligible,20311,page,https://jus-tice.co.il/family-law-beer-sheva/,"עורך דין משפחה באר שבע: גירושין, מזונות","עורך דין משפחה באר שבע | גירושין, מזונות | Jus-Tice",,,227,2026-05-23,2026-07-12,1,0,9
4-negligible,20337,page,https://jus-tice.co.il/criminal-record-israel/,"עבר פלילי: מה משמעותו, גישה, מחיקה ועיון","עבר פלילי | מה משמעותו, גישה, מחיקה ועיון | Jus-Tice",,,488,2026-05-23,2026-07-12,1,0,1
4-negligible,20355,page,https://jus-tice.co.il/internet-defamation-israel/,"לשון הרע ברשת: פיצויים, מחיקה, מה עושים","לשון הרע ברשת | פיצויים, מחיקה, מה עושים | Jus-Tice",,,428,2026-05-23,2026-07-12,1,0,32
4-negligible,20357,page,https://jus-tice.co.il/criminal-lawyer-holon/,עורך דין פלילי חולון: מחירים וייצוג 2025,עורך דין פלילי חולון | מחירים וייצוג 2025 | Jus-Tice,,,188,2026-05-23,2026-07-12,1,0,23
4-negligible,20361,page,https://jus-tice.co.il/workplace-safety-israel/,"בטיחות בעבודה וזכויות נפגע: תאונות, פיצויים, הליך","בטיחות בעבודה וזכויות נפגע | תאונות, פיצויים, הליך | Jus-Tice",,,395,2026-05-23,2026-07-12,1,0,8
4-negligible,20377,page,https://jus-tice.co.il/medical-negligence-pregnancy/,רשלנות רפואית בהריון ולידה: מה שצריך לדעת,רשלנות רפואית בהריון ולידה | מה שצריך לדעת | Jus-Tice,,,378,2026-05-23,2026-07-12,1,0,81
4-negligible,20381,page,https://jus-tice.co.il/criminal-lawyer-ramat-gan/,עורך דין פלילי רמת גן: מחירים וייצוג 2025,עורך דין פלילי רמת גן | מחירים וייצוג 2025 | Jus-Tice,,,172,2026-05-23,2026-07-12,1,0,78
4-negligible,20388,page,https://jus-tice.co.il/guardianship-adult-israel/,"אפוטרופסות על בגיר: נכות, קשיש, הליך","אפוטרופסות על בגיר | נכות, קשיש, הליך | Jus-Tice",,,264,2026-05-23,2026-07-12,1,0,5
4-negligible,20397,page,https://jus-tice.co.il/real-estate-lawyer-herzliya/,עורך דין מקרקעין הרצליה: מחירים ושירותים,עורך דין מקרקעין הרצליה | מחירים ושירותים | Jus-Tice,,,154,2026-05-23,2026-07-12,1,0,37
4-negligible,20410,page,https://jus-tice.co.il/legal-costs-who-pays/,"מי משלם הוצאות משפטיות: כללים, פסיקה, חריגים","מי משלם הוצאות משפטיות | כללים, פסיקה, חריגים | Jus-Tice",,,361,2026-05-23,2026-07-12,1,0,5
4-negligible,20411,page,https://jus-tice.co.il/business-visa-israel/,"ויזה עסקית לישראל: סוגים, עלות, הגשה","ויזה עסקית לישראל | סוגים, עלות, הגשה | Jus-Tice",,,218,2026-05-23,2026-07-12,1,0,8
4-negligible,20415,page,https://jus-tice.co.il/real-estate-market-statistics/,"שוק הנדל""ן בישראל: מחירים ונתונים 2025","שוק הנדל""ן בישראל: מחירים ונתונים 2025 | Jus-Tice",,,282,2026-05-23,2026-07-12,1,0,10
4-negligible,20422,page,https://jus-tice.co.il/real-estate-developer-defect/,"ליקויי בניה מקבלן: זכויות, תביעה, מה כולל","ליקויי בניה מקבלן | זכויות, תביעה, מה כולל | Jus-Tice",,,306,2026-05-23,2026-07-12,1,0,1
4-negligible,20449,page,https://jus-tice.co.il/real-estate-lawyer-rosh-haayin/,עורך דין מקרקעין ראש העין: מחירים ושירותים,עורך דין מקרקעין ראש העין | מחירים ושירותים | Jus-Tice,,,130,2026-05-23,2026-07-12,1,0,36
4-negligible,20450,page,https://jus-tice.co.il/trade-secret-law-israel/,"סוד מסחרי בישראל: הגנה, הפרה, תביעה","סוד מסחרי בישראל | הגנה, הפרה, תביעה | Jus-Tice",,,227,2026-05-23,2026-07-12,1,0,6
4-negligible,20475,page,https://jus-tice.co.il/criminal-record-expungement/,"מחיקת עבר פלילי: תנאים, הליך, הגשה","מחיקת עבר פלילי | תנאים, הליך, הגשה | Jus-Tice",,,277,2026-05-23,2026-07-12,1,0,3
4-negligible,20476,page,https://jus-tice.co.il/speeding-ticket-guide/,"דוח מהירות: ערעור, נקודות, עונשים","דוח מהירות | ערעור, נקודות, עונשים | Jus-Tice",,,186,2026-05-23,2026-07-12,1,0,19
4-negligible,20482,page,https://jus-tice.co.il/real-estate-lawyer-beit-shean/,עורך דין מקרקעין בית שאן: מחירים ושירותים,עורך דין מקרקעין בית שאן | מחירים ושירותים | Jus-Tice,,,133,2026-05-23,2026-07-12,1,0,7
4-negligible,20502,page,https://jus-tice.co.il/labor-law-statistics-2025/,"נתוני דיני עבודה ישראל 2025: תביעות, זכויות","נתוני דיני עבודה ישראל 2025 | תביעות, זכויות | Jus-Tice",,,217,2026-05-23,2026-07-12,1,0,34
5-invisible (0 impressions/90d),845,articles,https://jus-tice.co.il/drug-possession-2/,החזקת סמים,,"נתפסת על החזקת סמים? בין אם מדובר בשימוש עצמי ובין אם בסחר, הנך זקוק לייצוג משפטי מקצועי של עו""ד פלילי. עורך הדין יעשה כל שניתן כדי למנוע הגשת כתב אישום או לחתור לעסקת טיעון מקלה.",משפט פלילי,1038,2019-03-24,2026-05-18,0,0,0
5-invisible (0 impressions/90d),850,articles,https://jus-tice.co.il/how-to-choose-criminal-defense-attorney/,כיצד בוחרים עורך דין פלילי,,"בחירת עו""ד פלילי אינה עניין פשוט ועל מנת לקבל את הייצוג המשפטי הטוב ביותר, יש לבחור נכון. מומחיות, הגינות והמלצות על עורך הדין הם בין הפרמטרים שיש לשקול.",משפט פלילי,2133,2019-03-24,2026-05-18,0,0,0
5-invisible (0 impressions/90d),968,articles,https://jus-tice.co.il/what-is-a-contract/,מה זה חוזה? | עורך דין חוזים,,"חוזה – לפני שחותמים מתייעצים. התקשרות בחוזה יכולה להיראות כפעולה פשוטה, אך בפועל, היא מטילה עלינו התחייבויות כלכליות ומשפטיות. לכן, אל תמהרו לחתום לפני שתפנו לעורך דין. ",עורך דין,36701,2017-11-10,2026-05-22,0,0,0
5-invisible (0 impressions/90d),1125,articles,https://jus-tice.co.il/divorce-mediation-basics/,גישור גירושין - הבסיס | הליך גישור גירושין מומלץ,,,גירושין,1977,2020-01-09,2026-05-16,0,0,0
5-invisible (0 impressions/90d),1134,articles,https://jus-tice.co.il/tma-38-and-urban-renewal-lawyer/,"עורך דין תמ""א 38 והתחדשות עירונית",,,עורך דין,1049,2020-01-09,2026-05-16,0,0,0
5-invisible (0 impressions/90d),1572,articles,https://jus-tice.co.il/medical-malpractice-1572/,מאגר מידע רשלנות רפואית,,,דיני נזיקין,74,2020-02-15,2026-05-16,0,0,0
5-invisible (0 impressions/90d),1681,articles,https://jus-tice.co.il/tax-law-israel-guide-obligations-2025/,תשלום מס שכר בגין שכרם של עובדי העירייה,,,,9095,2020-03-09,2026-05-22,0,0,0
5-invisible (0 impressions/90d),1706,articles,https://jus-tice.co.il/medical-expert-testimony-malpractice-lawsuit/,חינוך הילדים: במוסד של איזה זרם דתי יתחנכו הקטינים?,,,,12612,2020-03-11,2026-05-22,0,0,0
5-invisible (0 impressions/90d),1783,articles,https://jus-tice.co.il/tax-validity-certifications/,הקלות מס - וירוס קורונה: הארכת תוקף אישורי ניכוי מס במקור,,,,340,2020-03-17,2026-05-16,0,0,0
5-invisible (0 impressions/90d),1804,articles,https://jus-tice.co.il/criminal-law-lawyer-arrest-courts/,הוראות חירום נגיף הקורונה: מניעת כניסת מבקרים ועורך דין פלילי למקומות מעצר ובתי סוהר,,,משפט פלילי,516,2020-03-17,2026-05-18,0,0,0
5-invisible (0 impressions/90d),1827,articles,https://jus-tice.co.il/criminal-appeal-sentencing-review-israel/,נגיף הקורונה: הודעה על מתן היתר כללי להעסקת עובדים בשעות נוספות,,,,511,2020-03-18,2026-05-22,0,0,0
5-invisible (0 impressions/90d),1852,articles,https://jus-tice.co.il/property-rights-dispute-israel-court/,"תגובת היועמ""ש: שימוש שב""כ באמצעים טכנולוגיים במסגרת המאבק בהתפשטות נגיף הקורונה",,,,2942,2020-03-19,2026-05-22,0,0,0
5-invisible (0 impressions/90d),1879,articles,https://jus-tice.co.il/civil-procedure-regulations-1879-ottoman-israel/,נגיף הקורונה: תקנות שעת חירום הגבלת פעילות,,,,1327,2020-03-19,2026-05-22,0,0,0
5-invisible (0 impressions/90d),1884,articles,https://jus-tice.co.il/ottoman-land-code-1884-israel-property/,"נגיף הקורונה: בג""צ קובע צו ביניים כנגד תקנות שעת חירום מעקב שב""כ ומשטרה על טלפונים",,,,991,2020-03-19,2026-05-22,0,0,0
5-invisible (0 impressions/90d),1903,articles,https://jus-tice.co.il/coronavirus-employers-guide/,"מדריך למעסיק חל""ת ופיטורי עובדים | עורך דין דיני עבודה לייצוג מעסיקים",,,,1681,2020-03-20,2026-05-16,0,0,0
5-invisible (0 impressions/90d),1966,articles,https://jus-tice.co.il/courts-administration-law-israel-jurisdiction/,קורונה: סוגי עניינים שיידונו בבתי הדין לעבודה,,,,609,2020-03-22,2026-05-22,0,0,0
5-invisible (0 impressions/90d),1980,articles,https://jus-tice.co.il/supreme-court-petition-israel-administrative/,"בג""ץ מורה ליו""ר הכנסת לכנס את מליאת הכנסת בהקדם האפשרי",,,,9584,2020-03-23,2026-05-22,0,0,0
5-invisible (0 impressions/90d),1991,articles,https://jus-tice.co.il/24-03-2020/,הנחיות להסעות של עובדים חיוניים עדכון 24/03/2020,,,,762,2020-03-24,2026-05-16,0,0,0
5-invisible (0 impressions/90d),2026,articles,https://jus-tice.co.il/new-25-03/,תיקון 25/03 נגיף הקורונה החדש – הגבלת פעילות,,,,2437,2020-03-25,2026-05-16,0,0,0
5-invisible (0 impressions/90d),2091,articles,https://jus-tice.co.il/regulations-new-67-2020/,"תקנות שעת חירום (נגיף הקורונה החדש) (מענק הסתגלות מיוחד לבני 67 ומעלה), התש״ף-2020",,,,1398,2020-03-28,2026-05-16,0,0,0
5-invisible (0 impressions/90d),2103,articles,https://jus-tice.co.il/criminal-law-sentencing-guidelines-israel/,בדיקות קורונה: מתן תשובות המעבדות מתעכבת עקב בעיית מחשוב,,,,509,2020-03-28,2026-05-22,0,0,0
5-invisible (0 impressions/90d),2160,articles,https://jus-tice.co.il/criminal-procedure-rights-israel-detention/,קורונה: הנחיות המשטרה לפסח,,,,2180,2020-04-07,2026-05-22,0,0,0
5-invisible (0 impressions/90d),2177,articles,https://jus-tice.co.il/class-action-lawsuit-israel-consumer-rights/,אסטרטגיית יציאה - קורונה: מתווה לחזרה מדורגת לעבודה,,,,6201,2020-04-11,2026-05-22,0,0,0
5-invisible (0 impressions/90d),2288,articles,https://jus-tice.co.il/legal-contracts-obligations-israel-guide/,קורונה: מתווה הקניונים,,,,670,2020-05-02,2026-05-22,0,0,0
5-invisible (0 impressions/90d),2692,articles,https://jus-tice.co.il/research-report-n156-persistent-symptoms/,תופעות לוואי קשות בקרב מחלימים מקורונה,,,,14472,2020-10-17,2026-05-16,0,0,0
5-invisible (0 impressions/90d),2698,articles,https://jus-tice.co.il/cancellation-of-closed-case-records-from-the-criminal-database/,נוהל טיפול בפניות לביטול רישומי תיקים סגורים ממאגר המידע הפלילי,,,משפט פלילי,4007,2020-10-17,2026-05-18,0,0,0
5-invisible (0 impressions/90d),2753,articles,https://jus-tice.co.il/characteristics-and-outcomes-of-children-with-coronavirus/,ניתוח מאפייני תחלואה בקורונה בקרב ילדים,,,,7616,2020-10-23,2026-05-16,0,0,0
5-invisible (0 impressions/90d),2833,articles,https://jus-tice.co.il/israel-framework-for-reopening-schools-coronavirus-2020/,מתווה חזרת בתי הספר היסודיים ללמידה משולבת - פיזית ומרחוק,,,,6596,2020-10-31,2026-05-16,0,0,0
5-invisible (0 impressions/90d),2913,articles,https://jus-tice.co.il/tort-law-new-rules-israel-damages-2025/,פקודת הנזיקין [נוסח חדש],,,דיני נזיקין,29445,2021-02-21,2026-05-22,0,0,0
5-invisible (0 impressions/90d),3017,articles,https://jus-tice.co.il/will-and-testament/,צוואה,,במסמך הצוואה קובע המצווה מי יהיו יורשיו ואיזה חלק ברכושו יקבל כל אחד מהם. כדאי לפנות לעורך דין מומחה לצורך עריכת צוואה כך שהיא תעמוד בכל כללי הדין ותנוסח בצורה ברורה ומפורשת.,דיני משפחה,1133,2021-03-16,2026-05-16,0,0,0
