tier,id,type,url,title_db,yoast_title_override,meta_description,practice_area,word_count_est,created,last_modified,impressions_90d,clicks_90d,avg_position,path_norm,clicks_16mo,impressions_16mo,ctr_pct_16mo,avg_position_16mo,action,merge_target_url,primary_query,secondary_queries,intent,cluster_id,role,priority_wave,new_title,new_meta_description,rationale
2-low-traffic,3632,articles,https://jus-tice.co.il/sample-terms-and-conditions-template/,דוגמא לתקנון אתר,,,,9020,2021-06-03,2026-05-16,825,2,36.7,/sample-terms-and-conditions-template/,80.0,10780.0,0.74,25.4,REBUILD,,תקנון אתר,תקנון אתר לדוגמא;תקנון לדוגמא;תקנון לאתר אינטרנט חינם;דוגמא לתקנון שימוש;איך להכין תקנון לאתר אינטרנט,template/tool,miscellaneous,cluster,30,"תקנון אתר: כלי, טופס והסבר משפטי","תקנון אתר: כלי, טופס והסבר משפטי: כלי או מסמך שימושי עם הסבר משפטי, שלבי פעולה ונקודות לבדיקה. התוכן נבדק בעריכת עו״ד.",16mo 80c/10780i; demand protected; attorney-led rebuild.
2-low-traffic,9359,articles,https://jus-tice.co.il/admission-to-practice-law/,להיות עורך דין: קבלה לעיסוק בעריכת דין,,,עורך דין,22546,2023-04-13,2026-05-16,630,1,15.4,/admission-to-practice-law/,42.0,11176.0,0.38,29.8,REBUILD,,איך להיות עורך דין,בדיקת מספר רישיון עורך דין;בדיקת רישיון עורך דין;איתור מספר רישיון עורך דין;אזרחות צרפתית עורך דין;ll.b מה זה,hire-lawyer,miscellaneous,cluster,30,"איך להיות עורך דין: שירותים, הליך ובחירת ייצוג","איך להיות עורך דין: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 42c/11176i; demand protected; attorney-led rebuild.
2-low-traffic,12425,articles,https://jus-tice.co.il/economic-crimes-white-collar-lawyer/,עורך דין עבירות כלכליות וצווארון לבן | מהן עבירות כלכליות וצווארון לבן?,,,עורך דין,52819,2025-04-14,2026-05-17,426,3,15.6,/economic-crimes-white-collar-lawyer/,25.0,13865.0,0.18,30.9,REBUILD,,עורך דין עבירות כלכליות וצווארון לבן,האם defi זה הונאה או לגיטימי;איך לקנות קוינס בפיפא 22;defi בישראל חוקי או לא;defi חוקיות בישראל;אופציות בינאריות הונאה,hire-lawyer,miscellaneous,cluster,30,"עורך דין עבירות כלכליות וצווארון לבן: שירותים, הליך ובחירת","עורך דין עבירות כלכליות וצווארון לבן: שירותים, הליך ובחירת: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 25c/13865i; demand protected; attorney-led rebuild.
3-seen-not-clicked,11482,articles,https://jus-tice.co.il/cerebral-palsy/,שיתוק מוחין בלידה | שיתוק מוחי |  (Cerebral Palsy (CP,,,,15449,2024-09-03,2026-05-16,422,0,42.1,/cerebral-palsy/,35.0,11432.0,0.31,34.3,REBUILD,,שיתוק מוחין תוחלת חיים,הליכה שיתוק מוחין;cp;האם שיתוק מוחין הוא גנטי;דיפלגיה;cerebral palsy מה זה,informational-guide,miscellaneous,cluster,30,שיתוק מוחין תוחלת חיים: מדריך משפטי מעשי,"שיתוק מוחין תוחלת חיים: מדריך משפטי מעשי: מה קובע הדין, שלבי הפעולה, מסמכים, זכויות וסיכונים. מדריך משפטי מעודכן שנבדק בעריכת עו״ד.",16mo 35c/11432i; demand protected; attorney-led rebuild.
2-low-traffic,11778,articles,https://jus-tice.co.il/top-lawyers-for-israelis-china/,המדריך לבחירת עורכי הדין הטובים ביותר בסין: ייעוץ משפטי ליזמים וחברות ישראליות,,,עורך דין,10492,2025-01-11,2026-05-16,301,2,20.1,/top-lawyers-for-israelis-china/,35.0,7327.0,0.48,39.9,REBUILD,,המדריך לבחירת עורכי הדין הטובים ביותר בסין: ייעוץ,עורך דין בסין;עורך דין סין;הקמת חברה בסין;המדריך הישראלי לעסקים בסין;איתור מפעלים בסין,hire-lawyer,miscellaneous,cluster,30,המדריך לבחירת עורכי הדין הטובים ביותר בסין: ייעוץ,"המדריך לבחירת עורכי הדין הטובים ביותר בסין: ייעוץ: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 35c/7327i; demand protected; attorney-led rebuild.
3-seen-not-clicked,3604,articles,https://jus-tice.co.il/what-is-a-law-firm/,"מהי פירמת עורכי דין? סקירת עו""ד עולמית",,,עורך דין,14571,2021-06-01,2026-05-17,210,0,15.3,/what-is-a-law-firm/,59.0,16756.0,0.35,49.5,REBUILD,,פירמה עורכי דין,פירמת עורכי דין;חברת עורכי דין מה זה;משרד עורכי דין;עוֹרֵך דִין;דירוג משרדי עורכי דין מיסים,hire-lawyer,miscellaneous,cluster,30,"פירמה עורכי דין: שירותים, הליך ובחירת ייצוג","פירמה עורכי דין: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 59c/16756i; demand protected; attorney-led rebuild.
2-low-traffic,10453,articles,https://jus-tice.co.il/argentina-lawyers/,"עורך דין בארגנטינה | עו""ד ישראלי ארגנטינה",,,עורך דין,3949,2023-12-14,2026-05-16,196,3,37.5,/argentina-lawyers/,68.0,1477.0,4.6,19.6,REBUILD,,עורך דין בארגנטינה,אזרחות ארגנטינאית;הגירה לארגנטינה;דרכון ארגנטינאי;ארגנטינה מחוזות;הוצאת אזרחות ארגנטינאית,hire-lawyer,miscellaneous,cluster,30,"עורך דין בארגנטינה: שירותים, הליך ובחירת ייצוג","עורך דין בארגנטינה: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 68c/1477i; demand protected; attorney-led rebuild.
2-low-traffic,11303,articles,https://jus-tice.co.il/wachtell-lipton-rosen-katz/,"משרד עורכי הדין Wachtell, Lipton, Rosen & Katz",,,עורך דין,1101,2024-07-11,2026-05-16,176,2,41.4,/wachtell-lipton-rosen-katz/,37.0,3321.0,1.11,32.8,REBUILD,,"משרד עורכי הדין Wachtell, Lipton, Rosen & Katz",משרד עורכי דין ארצות הברית;אריק סאליבן;דירוג משרדי עורכי דין מיסים;דירוג עורכי דין פליליים;lipton rosen & katz,hire-lawyer,miscellaneous,cluster,30,"משרד עורכי הדין Wachtell, Lipton, Rosen & Katz","משרד עורכי הדין Wachtell, Lipton, Rosen & Katz: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 37c/3321i; demand protected; attorney-led rebuild.
2-low-traffic,10465,articles,https://jus-tice.co.il/mexico-lawyers/,"עורך דין מקסיקו | עו""ד ייצוג משפטי במקסיקו",,,עורך דין,692,2023-12-15,2026-05-16,172,3,3.4,/mexico-lawyers/,39.0,1649.0,2.37,13.6,REBUILD,,עורך דין מקסיקו,דרכון מקסיקני,hire-lawyer,miscellaneous,cluster,30,"עורך דין מקסיקו: שירותים, הליך ובחירת ייצוג","עורך דין מקסיקו: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 39c/1649i; demand protected; attorney-led rebuild.
3-seen-not-clicked,9351,articles,https://jus-tice.co.il/american-bar-association/,לשכת עורכי הדין האמריקאית ABA,,,עורך דין,8525,2023-04-13,2026-05-16,162,0,59.5,/american-bar-association/,61.0,6107.0,1.0,26.7,REBUILD,,איתור עורך דין לשכת עורכי הדין,עורכי דין אמריקאי;דרושים עורכי דין בארצות הברית;איתור מספר רישיון עורך דין;איגוד עורכי הדין;איתור עורכי דין,hire-lawyer,miscellaneous,cluster,30,"איתור עורך דין לשכת עורכי הדין: שירותים, הליך ובחירת ייצוג","איתור עורך דין לשכת עורכי הדין: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 61c/6107i; demand protected; attorney-led rebuild.
2-low-traffic,9609,articles,https://jus-tice.co.il/hungary-lawyer/,"עורך דין בהונגריה | עו""ד ישראלי בודפשט הונגריה",,,עורך דין,17127,2023-06-02,2026-05-17,145,4,25.1,/hungary-lawyer/,99.0,2401.0,4.12,26.0,REBUILD,,עורך דין בהונגריה,דרכון הונגרי מחיר;דרכון הונגרי עלות;אזרחות הונגרית מחיר;הוצאת דרכון הונגרי לבד;הסכם בודפשט,hire-lawyer,miscellaneous,cluster,30,"עורך דין בהונגריה: שירותים, הליך ובחירת ייצוג","עורך דין בהונגריה: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 99c/2401i; demand protected; attorney-led rebuild.
2-low-traffic,11082,articles,https://jus-tice.co.il/czech-lawyers/,עורך דין צ'כיה | עורך דין ישראלי צ'כוסלובקיה,,,עורך דין,2892,2024-03-27,2026-05-16,141,1,12.8,/czech-lawyers/,43.0,1674.0,2.57,33.9,REBUILD,,עורך דין צ'כיה,אזרחות צ’כית;אזרחות סלובקית לפי מוצא,hire-lawyer,miscellaneous,cluster,30,"עורך דין צ'כיה: שירותים, הליך ובחירת ייצוג","עורך דין צ'כיה: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 43c/1674i; demand protected; attorney-led rebuild.
2-low-traffic,9976,articles,https://jus-tice.co.il/belgian-lawyers/,"עורך דין בלגיה | עו""ד ישראלי בבלגיה",,,עורך דין,12266,2023-09-13,2026-05-16,133,1,6.6,/belgian-lawyers/,39.0,2979.0,1.31,16.2,REBUILD,,עורך דין בלגיה,הקמת חברה בבלגיה;בבלגיה;הבחירות בבלגיה;דין צרפתי עו״דֿ;אזרחות צרפתית עורך דין,hire-lawyer,miscellaneous,cluster,30,"עורך דין בלגיה: שירותים, הליך ובחירת ייצוג","עורך דין בלגיה: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 39c/2979i; demand protected; attorney-led rebuild.
2-low-traffic,11166,articles,https://jus-tice.co.il/lawyer-netherlands/,"עורך דין הולנד | עו""ד ישראלי בהולנד | ייצוג לווי משפטי",,,עורך דין,13638,2024-05-02,2026-05-16,88,2,7.3,/lawyer-netherlands/,76.0,1543.0,4.93,18.0,REBUILD,,עורך דין הולנד,הסרת מסמכים משפטיים;אילו ראיות קבילות בבית המשפט;הולנד פס;איך מבטלים הסכם פשרה;הרשאה לאדם לייצג אדם אחר,hire-lawyer,miscellaneous,cluster,30,"עורך דין הולנד: שירותים, הליך ובחירת ייצוג","עורך דין הולנד: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 76c/1543i; demand protected; attorney-led rebuild.
2-low-traffic,11300,articles,https://jus-tice.co.il/baker-mckenzie/,Baker & McKenzie | בייקר מקנזי משרד עורכי דין,,,עורך דין,2739,2024-07-11,2026-05-16,82,3,13.0,/baker-mckenzie/,91.0,3069.0,2.97,20.3,REBUILD,,איתן בייקר עורך דין,עורך דין איתן בייקר;איתן בייקר;עורך דין איתן בייקר קנדה;בוריס בייקר;mckenzie law firm,hire-lawyer,miscellaneous,cluster,30,"איתן בייקר עורך דין: שירותים, הליך ובחירת ייצוג","איתן בייקר עורך דין: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 91c/3069i; demand protected; attorney-led rebuild.
3-seen-not-clicked,10483,articles,https://jus-tice.co.il/austria-lawyers/,עורך דין אוסטריה - לווי וייצוג משפטי באוסטריה,,,עורך דין,10084,2023-12-18,2026-05-16,59,0,9.6,/austria-lawyers/,59.0,2534.0,2.33,42.3,REBUILD,,דרכון אוסטרי עורך דין,הגירה מאוסטריה לישראל;אזרחות אוסטרית עורך דין;דרכון אוסטרי מחיר;הוצאת דרכון אוסטרי עורך דין;אזרחות הונגרית מחיר,hire-lawyer,miscellaneous,cluster,30,"דרכון אוסטרי עורך דין: שירותים, הליך ובחירת ייצוג","דרכון אוסטרי עורך דין: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 59c/2534i; demand protected; attorney-led rebuild.
2-low-traffic,10577,articles,https://jus-tice.co.il/notary-public-florida/,נוטריון במיאמי פלורידה,,,עורך דין,1157,2023-12-26,2026-05-16,54,2,9.7,/notary-public-florida/,38.0,1108.0,3.43,11.5,REBUILD,,נוטריון במיאמי פלורידה,site:jus-tice.co.il,hire-lawyer,miscellaneous,cluster,30,"נוטריון במיאמי פלורידה: שירותים, הליך ובחירת ייצוג","נוטריון במיאמי פלורידה: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 38c/1108i; demand protected; attorney-led rebuild.
2-low-traffic,7632,articles,https://jus-tice.co.il/rules-for-being-a-successful-lawyer/,איך להיות עורך דין טוב: 10 הכללים המובילים להיות עורך דין מצליח,,,עורך דין,1871,2022-08-05,2026-05-16,41,2,22.4,/rules-for-being-a-successful-lawyer/,64.0,3055.0,2.09,34.8,REBUILD,,עורך דין מצליח,איך לבחור עורך דין טוב;דרוש עורך דין ריטיינר;איך להיות עורך דין;איך אומרים עורכת דין;איך עו,hire-lawyer,miscellaneous,cluster,30,"עורך דין מצליח: שירותים, הליך ובחירת ייצוג","עורך דין מצליח: שירותים, הליך ובחירת ייצוג: תחומי טיפול, שלבי ההליך, מסמכים ושאלות שכדאי לשאול לפני ייעוץ. מידע משפטי בעריכת עו״ד.",16mo 64c/3055i; demand protected; attorney-led rebuild.
