cluster_id,pillar_url,role,intent,url,primary_query,new_title,priority_wave,clicks_16mo,impressions_16mo,action
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,template/tool,https://jus-tice.co.il/form-6-request-urgent-relief-dispute-settlement/,טופס 6 בקשה לסעד דחוף,טופס 6 בקשה לסעד דחוף,30,104.0,6517.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/american-bar-association/,איתור עורך דין לשכת עורכי הדין,"איתור עורך דין לשכת עורכי הדין: שירותים, הליך ובחירת ייצוג",30,61.0,6107.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/india-lawyers/,עורך דין הודו,"עורך דין הודו: שירותים, הליך ובחירת ייצוג",30,67.0,5673.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/australia-lawyers/,עורך דין באוסטרליה,"עורך דין באוסטרליה: שירותים, הליך ובחירת ייצוג",30,42.0,5196.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/miami-florida-lawyers/,עורך דין במיאמי,"עורך דין במיאמי: שירותים, הליך ובחירת ייצוג",30,171.0,5076.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/ethiopia-lawyer/,עורך דין אתיופי,"עורך דין אתיופי: שירותים, הליך ובחירת ייצוג",30,97.0,4876.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,informational-guide,https://jus-tice.co.il/consent/,הסכמה? הגדרה משפטית להסכמה,הסכמה? הגדרה משפטית להסכמה: מדריך משפטי מעשי,30,64.0,4868.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/what-is-justice/,צדק,"צדק: שירותים, הליך ובחירת ייצוג",30,41.0,4803.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,informational-guide,https://jus-tice.co.il/legal-writing/,כתיבה משפטית,כתיבה משפטית: מדריך משפטי מעשי,30,111.0,3945.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/canada-lawyers/,עורך דין בקנדה,"עורך דין בקנדה: שירותים, הליך ובחירת ייצוג",30,105.0,3729.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/wachtell-lipton-rosen-katz/,"משרד עורכי הדין Wachtell, Lipton, Rosen & Katz","משרד עורכי הדין Wachtell, Lipton, Rosen & Katz",30,37.0,3321.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/ukraine-lawyers/,עורך דין אוקראינה,"עורך דין אוקראינה: שירותים, הליך ובחירת ייצוג",30,106.0,3273.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/baker-mckenzie/,איתן בייקר עורך דין,"איתן בייקר עורך דין: שירותים, הליך ובחירת ייצוג",30,91.0,3069.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/rules-for-being-a-successful-lawyer/,עורך דין מצליח,"עורך דין מצליח: שירותים, הליך ובחירת ייצוג",30,64.0,3055.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/belgian-lawyers/,עורך דין בלגיה,"עורך דין בלגיה: שירותים, הליך ובחירת ייצוג",30,39.0,2979.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/history-of-medicine/,"עו""ד רפואי","עו""ד רפואי: שירותים, הליך ובחירת ייצוג",30,20.0,2926.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/notary-public-new-york/,נוטריון ישראלי בניו יורק,"נוטריון ישראלי בניו יורק: שירותים, הליך ובחירת ייצוג",30,129.0,2778.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/legal-courses-for-lawyers/,קורסים לעורכי דין,"קורסים לעורכי דין: שירותים, הליך ובחירת ייצוג",30,68.0,2692.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/austria-lawyers/,דרכון אוסטרי עורך דין,"דרכון אוסטרי עורך דין: שירותים, הליך ובחירת ייצוג",30,59.0,2534.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/hungary-lawyer/,עורך דין בהונגריה,"עורך דין בהונגריה: שירותים, הליך ובחירת ייצוג",30,99.0,2401.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/abuse-of-process/,שימוש לרעה בהליכי משפט,"שימוש לרעה בהליכי משפט: שירותים, הליך ובחירת ייצוג",30,50.0,2378.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/morocco-lawyers/,עורך דין מרוקו,"עורך דין מרוקו: שירותים, הליך ובחירת ייצוג",30,64.0,2018.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/new-jersey-lawyers/,עורך דין ניו ג'רזי,"עורך דין ניו ג'רזי: שירותים, הליך ובחירת ייצוג",30,46.0,1985.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/panama-lawyers/,עורך דין פנמה,"עורך דין פנמה: שירותים, הליך ובחירת ייצוג",30,45.0,1809.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/california-lawyers/,עורך דין קליפורניה,"עורך דין קליפורניה: שירותים, הליך ובחירת ייצוג",30,66.0,1779.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/czech-lawyers/,עורך דין צ'כיה,"עורך דין צ'כיה: שירותים, הליך ובחירת ייצוג",30,43.0,1674.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/mexico-lawyers/,עורך דין מקסיקו,"עורך דין מקסיקו: שירותים, הליך ובחירת ייצוג",30,39.0,1649.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/lawyer-netherlands/,עורך דין הולנד,"עורך דין הולנד: שירותים, הליך ובחירת ייצוג",30,76.0,1543.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/argentina-lawyers/,עורך דין בארגנטינה,"עורך דין בארגנטינה: שירותים, הליך ובחירת ייצוג",30,68.0,1477.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/malta-lawyers/,עורך דין מלטה,"עורך דין מלטה: שירותים, הליך ובחירת ייצוג",30,13.0,1366.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/notary-public-florida/,נוטריון במיאמי פלורידה,"נוטריון במיאמי פלורידה: שירותים, הליך ובחירת ייצוג",30,38.0,1108.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,cost/fees,https://jus-tice.co.il/lawyer-fees-guide/,איך מחשבים שכר טרחת עורך דין,איך מחשבים שכר טרחת עורך דין: מחירים ושכר טרחה 2026,30,7.0,799.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/lawyer-israeli/,עורך דין תאילנד,"עורך דין תאילנד: שירותים, הליך ובחירת ייצוג",30,9.0,548.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,informational-guide,https://jus-tice.co.il/adoption-israel-guide/,אימוץ ילדים בישראל,אימוץ ילדים בישראל: מדריך משפטי מעשי,30,5.0,221.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,pillar,hire-lawyer,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,איתור עורך דין בישראל,איתור עורך דין בישראל | מדריך לבחירה ובדיקה,30,0.0,86.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,support,informational-guide,https://jus-tice.co.il/verdict-complete-20419-03-21-2022/,"צו המורה לפייסבוק למסור פרטי משתמש - ת""א 20419-03-21","צו המורה לפייסבוק למסור פרטי משתמש - ת""א 20419-03-21 | פסק",30,11.0,107.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,tool,template/tool,https://jus-tice.co.il/digital-signature/,נוטריון אונליין,"נוטריון אונליין: כלי, טופס והסבר משפטי",30,31.0,24322.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,tool,template/tool,https://jus-tice.co.il/electronic-signature/,אישור נוטריון דיגיטלי,"אישור נוטריון דיגיטלי: כלי, טופס והסבר משפטי",30,11.0,16700.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,tool,template/tool,https://jus-tice.co.il/free-affidavit-sample/,תצהיר דוגמא,"תצהיר דוגמא: כלי, טופס והסבר משפטי",30,309.0,13545.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,tool,template/tool,https://jus-tice.co.il/guide-tax-calculator-updated-2025/,החזרי מס לשכיר עם משכורת גבוהה,"החזרי מס לשכיר עם משכורת גבוהה: כלי, טופס והסבר משפטי",30,1.0,1180.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,tool,template/tool,https://jus-tice.co.il/havraa-pay-calculator/,מחשבון דמי הבראה: כמה ימים ומה הסכום,מחשבון דמי הבראה: כמה ימים ומה הסכום,30,0.0,0.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,tool,template/tool,https://jus-tice.co.il/annual-leave-calculator/,מחשבון ימי חופשה שנתית לפי ותק,מחשבון ימי חופשה שנתית לפי ותק,30,0.0,0.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,tool,cost/fees,https://jus-tice.co.il/small-claims-fee-calculator/,מחשבון אגרת תביעות קטנות,מחשבון אגרת תביעות קטנות,30,0.0,0.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,tool,template/tool,https://jus-tice.co.il/legal-calculators/,מחשבונים משפטיים: זכויות עבודה ואגרות,מחשבונים משפטיים: זכויות עבודה ואגרות,30,0.0,0.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,trust,trust/about,https://jus-tice.co.il/about/,אודות Jus-Tice,אודות Jus-Tice | Jus-Tice,30,0.0,0.0,KEEP-IMPROVE
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/south-korea-lawyers/,דרום קוריאה ישראל,"דרום קוריאה ישראל: שירותים, הליך ובחירת ייצוג",31,10.0,15678.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,informational-guide,https://jus-tice.co.il/returning-resident-rights-determining-tax-rate/,הוראת שעה תושב חוזר ותיק,הוראת שעה תושב חוזר ותיק: מדריך משפטי מעשי,31,14.0,15128.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,cost/fees,https://jus-tice.co.il/israel-notary-public/,נוטריון מה זה,נוטריון מה זה: מחירים ושכר טרחה 2026,31,8.0,14789.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,informational-guide,https://jus-tice.co.il/blood-alcohol-content-breathalyzer/,מַד שִׁכּוֹרוּת,מַד שִׁכּוֹרוּת: מדריך משפטי מעשי,31,11.0,14263.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,local,https://jus-tice.co.il/perinatal-asphyxia/,תשניק סב-לידתי,"תשניק סב-לידתי: שירותים, הליך ומחירים",31,12.0,12506.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/startup-company/,ליווי מקצועי לסטארטאפ: ייעוץ לחברות הזנק startup,ליווי מקצועי לסטארטאפ: ייעוץ לחברות הזנק startup,31,34.0,11334.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/japan-attorneys/,עורך דין ביפן,"עורך דין ביפן: שירותים, הליך ובחירת ייצוג",31,32.0,10756.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,hire-lawyer,https://jus-tice.co.il/find-lawyer-how-to-find-good-attorney/,עורך דין מומלץ,"עורך דין מומלץ: שירותים, הליך ובחירת ייצוג",31,21.0,9091.0,REBUILD
miscellaneous,https://jus-tice.co.il/how-to-find-qualified-lawyer-israel-guide/,cluster,local,https://jus-tice.co.il/tel-aviv-city-best-lawyers/,מדוע עורכי דין בעיר תל אביב נחשבים למובחרים ביותר?,מדוע עורכי דין בעיר תל אביב נחשבים למובחרים ביותר?,31,0.0,8680.0,REBUILD
