"original_path","archive_path","file_name","file_type","file_size","modified_time","reason_for_archive","checksum_sha256","copied_successfully","notes"
"C:\Users\pro\justice\justice-theme\project-control\cyber-privacy-side-by-side-review-2026-05-11.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","cyber-privacy-side-by-side-review-2026-05-11.csv",".csv","6238","2026-05-11 17:53:54","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\cyber-privacy-side-by-side-review-2026-05-11.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","cyber-privacy-side-by-side-review-2026-05-11.md",".md","6090","2026-05-11 17:53:54","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\cyber-privacy-source-legal-checklist-2026-05-11.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","cyber-privacy-source-legal-checklist-2026-05-11.csv",".csv","6927","2026-05-11 17:53:54","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\cyber-privacy-source-legal-checklist-2026-05-11.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","cyber-privacy-source-legal-checklist-2026-05-11.md",".md","8900","2026-05-11 17:53:54","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\daily-gsc-monitoring.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","daily-gsc-monitoring.md",".md","4361","2026-05-11 15:09:34","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\decisions.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","decisions.md",".md","2271","2026-05-11 15:09:34","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\deep-dive-audit-v2-response.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","deep-dive-audit-v2-response.md",".md","3143","2026-05-11 15:09:34","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\demo-readiness.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","demo-readiness.md",".md","3481","2026-05-09 11:07:32","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\deployment-access-plan.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","deployment-access-plan.md",".md","4488","2026-05-11 15:09:34","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\deployment-verification.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","deployment-verification.md",".md","24991","2026-05-11 15:09:34","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\design-polish-checklist.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","design-polish-checklist.md",".md","2301","2026-05-11 15:09:34","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\divorce-family-owner-approval-packet.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","divorce-family-owner-approval-packet.csv",".csv","7311","2026-05-11 15:09:34","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\divorce-family-owner-approval-packet.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","divorce-family-owner-approval-packet.md",".md","14637","2026-05-12 12:06:38","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\divorce-mediation-merge-review.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","divorce-mediation-merge-review.md",".md","2762","2026-05-11 15:09:34","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\divorce-mediation-source-audit.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","divorce-mediation-source-audit.csv",".csv","4020","2026-05-11 15:09:34","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\divorce-pillar-source-audit.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","divorce-pillar-source-audit.csv",".csv","4533","2026-05-11 15:09:34","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\editorial-repair-runbook.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","editorial-repair-runbook.md",".md","2518","2026-05-11 15:09:34","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\editorial-slug-mapping-review.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","editorial-slug-mapping-review.csv",".csv","325313","2026-05-11 15:09:34","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\emergency-live-cleanup-runbook.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","emergency-live-cleanup-runbook.md",".md","2322","2026-05-11 15:09:34","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\employment-law-owner-approval-packet.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","employment-law-owner-approval-packet.csv",".csv","5280","2026-05-11 15:09:34","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\employment-law-owner-approval-packet.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","employment-law-owner-approval-packet.md",".md","10992","2026-05-11 15:09:34","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\entity-schema-review.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","entity-schema-review.md",".md","2946","2026-05-12 12:06:38","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\expert-audit.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","expert-audit.md",".md","14310","2026-05-09 11:07:32","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\faceted-navigation-indexing-review.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","faceted-navigation-indexing-review.md",".md","1966","2026-05-11 15:09:34","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\family-dispute-resolution-cannibalization-note.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","family-dispute-resolution-cannibalization-note.md",".md","1333","2026-05-11 15:09:34","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\family-dispute-resolution-source-audit.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","family-dispute-resolution-source-audit.csv",".csv","2380","2026-05-11 15:09:34","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\family-divorce-controlled-upload-qa-package-2026-05-12.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","family-divorce-controlled-upload-qa-package-2026-05-12.csv",".csv","6237","2026-05-12 12:06:38","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\family-divorce-controlled-upload-qa-package-2026-05-12.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","family-divorce-controlled-upload-qa-package-2026-05-12.md",".md","5489","2026-05-12 12:06:38","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\family-divorce-current-url-upload-readiness-2026-05-11.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","family-divorce-current-url-upload-readiness-2026-05-11.csv",".csv","17807","2026-05-12 12:06:38","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\family-divorce-current-url-upload-readiness-2026-05-11.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","family-divorce-current-url-upload-readiness-2026-05-11.md",".md","10402","2026-05-12 12:06:38","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\family-divorce-disclaimer-cta-policy-2026-05-12.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","family-divorce-disclaimer-cta-policy-2026-05-12.csv",".csv","4696","2026-05-12 12:06:38","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\project-control\family-divorce-disclaimer-cta-policy-2026-05-12.md","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","family-divorce-disclaimer-cta-policy-2026-05-12.md",".md","8297","2026-05-12 12:06:38","Duplicate project-control inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\reports\gsc\cannibalization-report.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","cannibalization-report.csv",".csv","43622","2026-05-13 13:38:39","Duplicate reports folder inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
"C:\Users\pro\justice\justice-theme\reports\gsc\performance-pages.csv","c:\Users\pro\justice\arch-archive\2026-05-13-project-consolidation","performance-pages.csv",".csv","238792","2026-05-13 13:38:33","Duplicate reports folder inside justice-theme","NOT_COMPUTED","DOCUMENTED_NOT_MOVED","Files remain in original location - move only after owner confirmation"
