query,clicks,impressions,ctr,position
קניית נכס להשקעה באירופה,0,34,0,41.3
קניית נכס להשקעה באנגליה,0,27,0,24.9
"קניית נכס להשקעה בארה""ב",0,3,0,97
"קניית נכס להשקעה בארה""ב עד 400 אלף שקל",0,10,0,32.1
קניית נכסים בדובאי,0,11,0,20.4
קניית נכסים להשקעה בחו&quot;ל,0,10,0,61
קניית.נכס בדובאי,0,7,0,23.9
קנס מהירות,0,1,0,75
קנס מהירות מופרזת,0,14,0,66.1
קנס על כלב משוחרר,0,1,0,58
קנס על מהירות,0,14,0,78
קנס על מהירות מופרזת,0,20,0,72.9
קנסות מהירות,0,3,0,80
קנסות מהירות מופרזת,0,4,0,75.8
קנסות על מהירות,0,9,0,80
קנסות תעבורה מהירות,0,3,0,72
קפריסאים,0,1,0,13
קפריסים,0,1,0,79
קפריסין,0,9,0,44.3
קפריסין אוכלוסיה,0,5,0,12
קפריסין אוכלוסייה,0,1,0,10
קפריסין איזה יבשת,0,2,0,3.5
קפריסין אירופה,0,6,0,4
קפריסין באיזה יבשת,0,30,0,8.3
קפריסין באיזו יבשת,0,6,0,9.8
קפריסין באיחוד האירופי,0,1,0,26
קפריסין באנגלית,0,4,0,19
קפריסין דת,0,3,0,9.3
קפריסין הטורקית מפה,0,1,0,4
קפריסין היוונית,0,6,0,28
קפריסין התורכית,0,4,0,45
קפריסין ויקיפדיה,0,1,0,28
קפריסין זה אירופה,0,28,0,8.0
קפריסין זה אירופה?,0,27,0,7.6
קפריסין זה באירופה,0,40,0,8.2
קפריסין זה ביוון,0,1,0,11
קפריסין זה יוון,0,1,0,11
קפריסין זה יוון?,0,1,0,12
קפריסין חלוקה,0,1,0,23
קפריסין יבשת,0,93,0,7.0
קפריסין נחשבת אירופה,0,3,0,9.3
קפריסין שפה,0,1,0,3
קפריסין תושבים,0,2,0,13
קרדיביליות,0,1,0,37
קריפטו מה זה,0,6,0,16.3
קריפטו מטבע,0,3,0,41.3
קרן אזולאי שופטת,0,1,0,26
קרן השקעה בנדלן בחול,0,1,0,62
קשר סיבתי,0,1,0,70
קשרי משפחה בין שופטים,0,1,0,21
ר פ,0,1,0,9
ר.פ משטרה,0,19,0,12
ראיה כפולה בנהיגה,0,1,0,85
ראיות לכאורה מעצר עד תום ההליכים,0,1,0,83
ראש יאחה,0,1,0,30
ראש ממשלת פורטוגל,0,14,0,10.1
ראשי תיבות fbi,0,18,0,6.1
ראשי תיבות של ארצות הברית,0,1,0,1
רב נגד משטרה,0,1,0,12
רבקה ארד שופטת,0,1,0,36
רגולוציה,0,1,0,33
רגולציה,0,66,0,61.0
רגולציה באירופה,0,11,0,29.3
"רו""ח לסטארט אפ",0,1,0,44
"רו""ח שלמה נמרודי",0,1,0,50
רואה חשבון,0,40,0,84.2
רואה חשבון אנגליה,0,11,0,38.5
רואה חשבון בינלאומי,0,9,0,30.2
רואה חשבון להחזרי מס,0,2,0,42
רואה חשבון מומחה למיסוי בינלאומי,0,3,0,53.3
רואה חשבון מיסוי בינלאומי,0,21,0,42.7
רואת חשבון,0,1,0,90
רוב בעילות אחר הבעל,0,1,0,48
רוברט שפירו,0,1,0,14
רומן זדורוב זיכוי,0,2,0,5
רומן זדורוב פסק דין,0,6,0,7.3
רומניה עורך דין,0,29,0,43.1
רון סולקין,0,1,0,56
רון סוקול,0,1,0,17
רונית גורביץ שופטת,0,2,0,9
רונן סנקר עבריין,0,1,0,26
רונן פלג שופט,0,1,0,20
רוסמן נלי,0,16,0,22.5
רועי שחר שופט,0,1,0,38
רופא,0,2,0,49.5
רופא בכיר,0,1,0,47
רופא בתפקיד,0,1,0,26
רופא כללי,0,2,0,47
רופא משפטי,0,1,0,46
רופא מתמחה,0,1,0,76
רופאים בעלי רישיון,0,1,0,10
רופאים בעלי רשיון ותחומי מומחיותם,0,4,0,7
רופאים מפורסמים בהיסטוריה,0,3,0,6.7
רוקחים בעלי רישיון,0,66,0,9.3
רות לורך שופטת,0,1,0,36
רותם קודלר עיאש,0,8,0,16.6
ריבית הלוואת בלון,0,28,0,35.1
ריבית על הלוואת בלון,0,2,0,38.5
רילוקיישן יוון,0,5,0,35.6
רילוקיישן ליוון,0,116,0,57.5
רילוקיישן לסינגפור,0,2,0,24
רילוקיישן לפורטוגל עם ילדים,0,53,0,7.0
רילוקיישן לקפריסין,0,1,0,1
רילוקיישן פורטוגל,0,31,0,25.3
רינה פוליטי,0,3,0,37.3
רישוי לעסקים ספציפיים,0,7,0,27.4
רישוי עסק,0,6,0,26.7
רישוי עסקים,0,6,0,36.7
רישוי עסקים בנשר,0,2,0,46.5
רישוי עסקים נשר,0,1,0,28
רישוי רופאים,0,2,0,16
רישום ברשם החברות,0,3,0,33.3
רישום האזרחות ברומניה,0,11,0,22
רישום זכויות בלשכת רישום המקרקעין,0,3,0,40
רישום זכויות במקרקעין,0,8,0,27.1
רישום זכויות מקרקעין,0,3,0,22
רישום חברה,0,15,0,41
רישום חברה באופן מקוון,0,1,0,27
רישום חברה באינטרנט,0,4,0,32.2
רישום חברה בארץ,0,36,0,61.2
רישום חברה בישראל,0,3,0,47.7
רישום חברה בע מ,0,16,0,59.3
רישום חברה בעמ,0,18,0,65
רישום חברה חדשה,0,6,0,53.3
רישום חברה מקוון,0,3,0,29.7
רישום חברות,0,3,0,37.7
רישום חברת יחיד,0,4,0,42.8
רישום מכר,0,34,0,23.5
רישום מכר מקוון,0,11,0,17
רישום משטרתי פנימי,0,2,0,80.5
רישום סימן מסחר עלות,0,5,0,27
רישום סימן מסחרי,0,1,0,32
רישום סימן מסחרי בישראל,0,4,0,29.2
רישום עסקה,0,1,0,28
רישום עסקה מקוון,0,2,0,23.5
רישום עסקת מכר,0,2,0,26
רישום פלילי,0,19,0,23.6
רישום פלילי בדיקה,0,1,0,31
רישום פלילי מחיקה,0,22,0,76.2
רישום פלילי מקוון,0,1,0,15
רישום פלילי משטרה,0,89,0,22.8
רישום שם מסחרי,0,23,0,30.2
רישיון לניהול עסק,0,1,0,32
רישיון לעובד זר,0,5,0,39
רישיון לעסק,0,1,0,26
רישיון לעסקים,0,1,0,27
רישיון מלגזה מחיר,0,1,0,1
רישיון נהיגה לאחר אשפוז פסיכיאטרי,0,1,0,50
רישיון נהיגה לחולי אפילפסיה,0,3,0,66.3
רישיון עורך דין,0,4,0,25.8
רישיון עסק,0,27,0,29.7
רישיון עסק לירידים,0,7,0,25.7
רישיון עסק למכון לייזר,0,1,0,21
רישיון עסק מי צריך,0,8,0,24.4
רישיון עסקים,0,9,0,25.3
רישיון רוכלות מחיר,0,1,0,17
רישיון רפואה,0,1,0,15
רישיון תיווך,0,4,0,46.2
רישיון תיווך במקרקעין,0,1,0,42
רישיון תיווך מקרקעין,0,1,0,39
רישיון תיווך נדל ן,0,1,0,46
רישיון תיווך נדלן,0,18,0,43.1
רישיון‭ ‬עסק,0,4,0,27.8
רכוש,0,1,0,3
רכישת בית ביוון,0,90,0,34.1
רכישת בית נופש ביוון,0,1,0,9
רכישת בתים פרטיים ווילות בקפריסין,0,5,0,9
רכישת דירה,0,24,0,26.4
רכישת דירה באתונה,0,6,0,29.2
רכישת דירה בדובאי,0,6,0,24.7
רכישת דירה בחול,0,1,0,66
רכישת דירה ביוון,0,13,0,41.5
רכישת דירה בפורטוגל,0,43,0,22.7
רכישת דירה בתאילנד,0,2,0,15.5
רכישת וילה בקפריסין,0,5,0,12.6
רכישת נדל ן מחו ל,0,6,0,63.3
"רכישת נדל""ן",0,26,0,31.8
"רכישת נדל""ן באיטליה",0,11,0,43.3
"רכישת נדל""ן בחו""ל",0,4,0,67.2
"רכישת נדל""ן בסלובקיה",0,3,0,28
"רכישת נדל""ן מחו""ל",0,33,0,51.3
רכישת נדלן בחול,0,36,0,51.4
רכישת נדלן ביוון,0,42,0,44.1
רכישת נדלן חכמה,0,53,0,10.2
רכישת נכס בדובאי,0,3,0,19.7
רכישת נכס בחול,0,29,0,64.2
רכישת נכס ביוון,0,11,0,30.7
רכישת נכס בפורטוגל,0,44,0,31.3
רמי אמיר שופט,0,9,0,7.6
רמי בז'ה שופט,0,2,0,7.5
רמי גרידיש,0,1,0,11
רן שפירא,0,1,0,1
רעות אייד בזיני,0,1,0,30
רפואה,0,4,0,57.5
רפואה משפטית,0,1,0,74
רצח מדרגה ראשונה,0,4,0,15
רצח מדרגה ראשונה שנייה ושלישית,0,5,0,3.8
רצח מדרגה שלישית,0,17,0,5.2
רצח מדרגה שנייה,0,2,0,2
רשויות המס,0,38,0,20.3
רשות המיסים מכס,0,1,0,18
רשות המיסים מפל,0,1,0,25
רשות המיסים משרד האוצר,0,1,0,24
רשות המסים בישראל משרד האוצר,0,1,0,27
רשות ניירות ערך באנגלית,0,1,0,2
רשות ניירות ערך בעלי תפקידים,0,4,0,6.2
רשות ניירות ערך טלפון,0,11,0,10.1
רשות ניירות ערך מחלקת תאגידים,0,3,0,5.3
רשיון תיווך,0,2,0,45
רשיונות רופאים,0,35,0,9.7
רשימת השופטים,0,1,0,21
רשימת מבוקשים משטרת ישראל,0,1,0,23
רשימת מדינות ארה ב,0,1,0,21
רשימת מדינות ארצות הברית,0,1,0,23
רשימת מומחים בית משפט,0,1,0,18
רשימת מומחים מטעם בית המשפט,0,1,0,19
רשימת שופטי ישראל,0,3,0,12.3
רשימת שופטים,0,2,0,23
רשימת שופטים בדימוס,0,5,0,19
רשלנות,0,3,0,23.7
רשלנות באבחנה,0,9,0,11.2
רשלנות בהריון,0,102,0,73.8
רשלנות בהריון בסיכון,0,18,0,81.7
רשלנות בטיפול ביילוד לאחר הלידה,0,1,0,44
רשלנות בלידה עורך דין,0,58,0,41.8
רשלנות בניתוח,0,179,0,22.2
רשלנות בניתוחים,0,122,0,36.7
רשלנות חמורה,0,6,0,19.3
רשלנות עקב טיפול לקוי לאחר לידה,0,11,0,30
רשלנות פושעת,0,10,0,38.1
רשלנות פושעת בטיחות,0,17,0,8.8
רשלנות פירוש,0,1,0,8
רשלנות פלילית,0,3,0,23.7
רשלנות רופא משפחה,0,34,0,71.1
רשלנות רפוא'ת רופא עור,0,1,0,86
רשלנות רפואית,0,63,0,66.6
רשלנות רפואית אבחנה ייעוץ וליווי עד הפיצוי,0,2,0,23.5
רשלנות רפואית אבחנה לא נכונה,0,122,0,22.3
רשלנות רפואית באבחון מצוקה עוברית,0,1,0,19
רשלנות רפואית באבחון שבץ,0,39,0,26.4
רשלנות רפואית באי ציון משקל עובר בגיליון הלידה,0,1,0,30
רשלנות רפואית באנגלית,0,1,0,12
רשלנות רפואית בבדיקה,0,6,0,32.8
רשלנות רפואית בבדיקות,0,34,0,32.8
רשלנות רפואית בבדיקות הדמיה,0,23,0,40.7
רשלנות רפואית בבתי חולים,0,9,0,62.1
רשלנות רפואית בגין קיצור תוחלת חיים לעובר,0,2,0,27.5
רשלנות רפואית בדרמטולוגיה,0,1,0,45
רשלנות רפואית בהרדמה,0,47,0,18.4
רשלנות רפואית בהריון,0,78,0,85.3
רשלנות רפואית בהריון עורך דין,0,52,0,51.6
רשלנות רפואית בוטוקס,0,19,0,66.2
רשלנות רפואית בזמן הריון,0,2,0,76
רשלנות רפואית בטיפול,0,29,0,45.9
רשלנות רפואית בטיפול לחץ דם,0,50,0,75.6
רשלנות רפואית בישראל,0,2,0,55
רשלנות רפואית בכירורגיה,0,5,0,25
רשלנות רפואית בכירורגיה פלסטית,0,7,0,72.9
רשלנות רפואית בלידה עורך דין,0,62,0,45.0
רשלנות רפואית במתן פיטוצין לזירוז לידה,0,2,0,88.5
רשלנות רפואית בנוירוכירורגיה,0,57,0,75.2
רשלנות רפואית בניהול גורמי סיכון,0,6,0,27.2
רשלנות רפואית בניתוח,0,339,0,37.6
רשלנות רפואית בניתוח גב,0,1,0,88
רשלנות רפואית בניתוח עיצוב סנטר,0,1,0,35
רשלנות רפואית בניתוח פלסטי עורך דין פיצויים,0,5,0,40.4
רשלנות רפואית בניתוח קיצור קיבה,0,18,0,80.4
רשלנות רפואית בניתוח ראש,0,1,0,27
רשלנות רפואית בניתוחי גב,0,71,0,84.7
רשלנות רפואית בניתוחי עמוד שדרה,0,1,0,96
רשלנות רפואית בניתוחי ראש,0,14,0,74.4
רשלנות רפואית בניתוחים,0,128,0,37.5
רשלנות רפואית בקופת חולים,0,4,0,65.8
רשלנות רפואית בקרדיולוגיה,0,1,0,77
רשלנות רפואית ברפואת ריאות,0,1,0,79
רשלנות רפואית הגדרה,0,3,0,23.3
רשלנות רפואית היפוקסיה,0,1,0,27
רשלנות רפואית המיפרזיס בהריון או לידה,0,2,0,72
רשלנות רפואית הפסקת הריון,0,2,0,68
רשלנות רפואית כירורגיה,0,6,0,18.3
רשלנות רפואית כמה כסף,0,20,0,72.1
רשלנות רפואית כפולה גרמה לנזק ליילוד,0,2,0,26.5
רשלנות רפואית כתוצאה מאבחון רפואי שגוי,0,6,0,25.2
רשלנות רפואית כתוצאה מאבחון שגוי,0,2,0,26.5
רשלנות רפואית לאחר ניתוח,0,2,0,29
רשלנות רפואית לידה תל אביב,0,11,0,36.5
רשלנות רפואית לנשים בהריון,0,12,0,66.8
רשלנות רפואית לפני הניתוח,0,1,0,30
רשלנות רפואית לפני ניתוח,0,73,0,40.6
רשלנות רפואית מוות מניתוח,0,4,0,18
רשלנות רפואית מחפץ שהושאר בגוף בניתוח,0,1,0,30
רשלנות רפואית מצוקה עוברית,0,3,0,24.7
רשלנות רפואית משפט עברי,0,3,0,75.7
רשלנות רפואית מתיחת בטן,0,15,0,87.5
רשלנות רפואית עו ד,0,15,0,77
רשלנות רפואית עורך דין,0,21,0,89.3
רשלנות רפואית עורכי דין,0,52,0,79.2
רשלנות רפואית עורכי דין מומלצים,0,36,0,52.0
רשלנות רפואית פיצויים,0,21,0,81.5
רשלנות רפואית קורונה,0,10,0,96.1
רשלנות רפואית קרדיולוגיה,0,10,0,74.5
רשלנות רפואית רופא משפחה,0,31,0,71.5
רשלנות רפואית רופא עור,0,69,0,89.8
רשלנות רפואית שגרמה למוות,0,16,0,79
רשלנות רפואית שיתוק מוחין,0,145,0,49.8
רשלנות רפואית שיתוק מוחין תל אביב,0,24,0,28.2
רשלנות רפואית תביעה,0,1,0,83
רשלנות רפואית תל אביב,0,1,0,46
רשלנות שיתוק מוחין,0,76,0,50.9
רשם בית משפט,0,1,0,5
רשם החברות פירוק חברה,0,3,0,40
רשם החברות פתיחת חברה,0,1,0,29
רשם החברות רישום חברה,0,3,0,32
רשתות חברתיות סיניות,0,25,0,24.2
שאול שוחט,0,1,0,61
שאל עורך דין בחינם,0,1,0,27
שאלות לעורכי דין,0,1,0,9
שבועת השוטר,0,1,0,21
שגרירות צ'כיה בישראל,0,2,0,67
שדה התעופה בקפריסין,0,1,0,3
שדה תעופה בקפריסין,0,1,0,2
שוכר דירה,0,1,0,55
שוכר משכיר,0,4,0,51
שומי איסקוב פוסטה,0,2,0,10
שומר מרחק נדל,0,1,0,73
שופט אבי כהן,0,1,0,55
שופט באנגלית,0,3,0,15.3
שופט בבית משפט,0,2,0,5.5
שופט בדימוס,0,1,0,46
שופט בית משפט,0,2,0,16.5
שופט מחוזי,0,2,0,25.5
שופט עדי הדר,0,6,0,9.7
שופט עליון,0,4,0,27
שופט קו,0,1,0,22
שופט שלום,0,1,0,9
שופט תשחץ,0,1,0,19
שופטות בישראל,0,3,0,30.7
שופטות בית המשפט העליון,0,1,0,25
שופטות כדורגל בישראל,0,1,0,58
שופטי,0,1,0,57
שופטי בג ץ,0,1,0,48
שופטי בית המשפט המחוזי מרכז,0,1,0,19
שופטי בית המשפט המחוזי תל אביב,0,3,0,13
שופטי בית המשפט העליון,0,9,0,31.2
שופטי בית המשפט העליון בדימוס,0,2,0,25.5
שופטי בית המשפט העליון דתיים,0,3,0,46.7
שופטי בית המשפט העליון לדורותיהם,0,1,0,26
שופטי בית המשפט העליון לשעבר,0,4,0,27.2
שופטי בית המשפט העליון תשחץ,0,1,0,33
שופטי בית משפט השלום,0,1,0,18
שופטי בית משפט השלום בבאר שבע,0,1,0,22
שופטי המחוזי תל אביב,0,1,0,11
שופטי ישראל,0,1,0,50
שופטי מחוזי,0,1,0,26
שופטי מחוזי חיפה,0,1,0,13
