row_id,lane,source_id,cluster,priority,current_url,secondary_url,target_url_or_hub,role_or_topic,decision_status,readiness_status,traffic_risk,gsc_clicks,gsc_impressions,content_quality_score,source_legal_status,internal_link_status,url_action_status,next_step,blocked_actions,notes
MEDD-226,URL_MIGRATION_MAP,7616,medical-malpractice,P1,http://jus-tice.co.il/medical-malpractice-common-errors-doctors-hospitals/,medical-malpractice-common-errors-doctors-hospitals,https://jus-tice.co.il/medical-malpractice-common-errors-doctors-hospitals/,רשלנות רפואית: שגיאות נפוצות של רופאים ובתי חולים,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-227,URL_MIGRATION_MAP,7618,medical-malpractice,P1,http://jus-tice.co.il/klumpke-paralysis/,klumpke-paralysis,https://jus-tice.co.il/klumpke-paralysis/,רשלנות רפואית בלידה: מה זה שיתוק קלומקה?,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-228,URL_MIGRATION_MAP,7611,medical-malpractice,P1,http://jus-tice.co.il/history-of-medicine/,history-of-medicine,https://jus-tice.co.il/history-of-medicine/,עו”ד רפואי | היסטוריה של הרפואה,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-229,URL_MIGRATION_MAP,7583,medical-malpractice,P0,http://jus-tice.co.il/articles/%D7%9E%D7%A7%D7%A8%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%93%D7%95%D7%92%D7%9E%D7%90%D7%95%D7%AA/,מקרי-רשלנות-רפואית-דוגמאות,https://jus-tice.co.il/medical-malpractice-lawyer/,מקרי רשלנות רפואית דוגמאות,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED;duplicate_target_slug
MEDD-230,URL_MIGRATION_MAP,7571,medical-malpractice,P1,http://jus-tice.co.il/decision50014-01-19/,decision50014-01-19,https://jus-tice.co.il/decision50014-01-19/,השופטת יעל ייטב: החלטה בדבר מינוי מומחה מטעם בית המשפט בתיק רשלנות רפואית (ת”א 50014-01-19),KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-231,URL_MIGRATION_MAP,7453,medical-malpractice,P1,http://jus-tice.co.il/%D7%96%D7%99%D7%9B%D7%95%D7%99-%D7%A0%D7%94%D7%92-%D7%9E%D7%A9%D7%90%D7%99%D7%AA-%D7%A9%D7%94%D7%95%D7%90%D7%A9%D7%9D-%D7%91%D7%92%D7%A8%D7%99%D7%9E%D7%AA-%D7%9E%D7%95%D7%95%D7%AA-%D7%91%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%AA%D7%99%D7%A7-56-03-20/,זיכוי-נהג-משאית-שהואשם-בגרימת-מוות-ברשלנות-תיק-56-03-20,,תעבורה: זיכוי נהג משאית שהואשם בגרימת מוות ברשלנות (גמ”ר 56-03-20),NEEDS_EDITORIAL_SLUG_MAPPING,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-232,URL_MIGRATION_MAP,7305,medical-malpractice,P1,http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9E%D7%94%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A2%D7%95%D7%95%D7%9C%D7%AA-%D7%94%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA/,עורך-דין-מומלץ-מהי-רשלנות-עוולת-הרשלנות,,מהי רשלנות | עוולת הרשלנות,NEEDS_EDITORIAL_SLUG_MAPPING,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-233,URL_MIGRATION_MAP,6922,medical-malpractice,P1,http://jus-tice.co.il/%D7%AA%D7%90-55450-03-20-%D7%9E%D7%A0%D7%98%D7%99%D7%9F-%D7%90%D7%99%D7%A0%D7%95%D7%95%D7%A1%D7%98%D7%9E%D7%A0%D7%98%D7%A1-%D7%91%D7%A2%D7%9E-%D7%95%D7%90%D7%97-%D7%A0-%D7%A1%D7%A8%D7%92%D7%A0%D7%99/,תא-55450-03-20-מנטין-אינווסטמנטס-בעמ-ואח-נ-סרגני,,תביעה בגין רשלנות מקצועית של רואה חשבון | פסק דין (ת”א 55450-03-20),NEEDS_EDITORIAL_SLUG_MAPPING,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-234,URL_MIGRATION_MAP,6861,medical-malpractice,P0,http://jus-tice.co.il/articles/%D7%A9%D7%9B%D7%A8-%D7%98%D7%A8%D7%97%D7%94-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,שכר-טרחה-עורך-דין-רשלנות-רפואית,https://jus-tice.co.il/medical-malpractice-lawyer/,שכר טרחה עורך דין רשלנות רפואית,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED;duplicate_target_slug
MEDD-235,URL_MIGRATION_MAP,6715,medical-malpractice,P0,http://jus-tice.co.il/%D7%94%D7%A7%D7%98%D7%A0%D7%AA-%D7%94%D7%95%D7%A6%D7%90%D7%95%D7%AA-%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,הקטנת-הוצאות-תביעות-רשלנות-רפואית,https://jus-tice.co.il/medical-malpractice-lawyer/,תביעות רשלנות רפואית: הדרכים להקטנת ההוצאה הציבורית | דין וחשבון,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED;duplicate_target_slug
MEDD-236,URL_MIGRATION_MAP,6546,medical-malpractice,P0,http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5/,עורך-דין-רשלנות-רפואית-מומלץ,https://jus-tice.co.il/medical-malpractice-lawyer/,עורך דין רשלנות רפואית מומלץ,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED;duplicate_target_slug
MEDD-237,URL_MIGRATION_MAP,6110,medical-malpractice,P0,http://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%A0%D7%92%D7%93-%D7%98%D7%A8%D7%9D-%D7%A8%D7%A9%D7%AA-%D7%9E%D7%A8%D7%9B%D7%96%D7%99%D7%9D-%D7%9C%D7%A8%D7%A4%D7%95%D7%90%D7%94-%D7%93%D7%97%D7%95%D7%A4%D7%94-%D7%A2%D7%9C-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%A9%D7%94%D7%95%D7%91%D7%99%D7%9C%D7%94-%D7%9C%D7%A4%D7%98%D7%99%D7%A8%D7%AA%D7%94-%D7%A9%D7%9C-%D7%90%D7%9D-%D7%95%D7%94%D7%A2%D7%95%D7%91%D7%A8-%D7%A9%D7%A0%D7%A9%D7%90%D7%94-%D7%91%D7%A8%D7%97%D7%9E/,פסד-בתביעה-נגד-טרם-רשת-מרכזים-לרפואה-דחופה-על-רשלנות-רפואית-שהובילה-לפטירתה-של-אם-והעובר-שנשאה-ברחמ,https://jus-tice.co.il/medical-malpractice-lawyer/,דחיית תביעה רשלנות רפואית הריון שהובילה לפטירתה של אם והעובר שנשאה ברחמה (ת”א 20346-03-17) מספר תיק,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED;duplicate_target_slug
MEDD-238,URL_MIGRATION_MAP,6045,medical-malpractice,P1,http://jus-tice.co.il/%D7%A2%D7%90-9598/05-%D7%A4%D7%9C%D7%95%D7%A0%D7%99-%D7%A0-%D7%97%D7%91%D7%A8%D7%AA-%D7%91%D7%99%D7%98%D7%95%D7%97-%D7%94%D7%9E%D7%92%D7%9F-%D7%91%D7%A2%D7%9E/,05-פלוני-נ-חברת-ביטוח-המגן-בעמ,,ע״א 9598/05 פלוני נ׳ חברת ביטוח ״המגן״ בע״מ | בית המשפט לא יסטה ממסקנותיו של המומחה הרפואי אלא בהתקיים נסיבות מיוחדות,NEEDS_EDITORIAL_SLUG_MAPPING,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-239,URL_MIGRATION_MAP,5818,medical-malpractice,P1,http://jus-tice.co.il/%D7%91%D7%A7%D7%A9%D7%AA-%D7%A0%D7%A4%D7%92%D7%A2-%D7%A2%D7%91%D7%99%D7%A8%D7%94-%D7%9E%D7%99%D7%93%D7%A2-%D7%90%D7%A9%D7%A4%D7%95%D7%96%D7%95-%D7%A9%D7%9C-%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%91%D7%99%D7%AA-%D7%97%D7%95%D7%9C%D7%99%D7%9D/,בקשת-נפגע-עבירה-מידע-אשפוזו-של-נאשם-בבית-חולים,,טופס בקשת נפגע עבירה לקבלת מידע על מהלך אשפוזו של נאשם בבית חולים,NEEDS_EDITORIAL_SLUG_MAPPING,POSSIBLE_FALSE_POSITIVE_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,Fix cluster assignment before using in migration decisions,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-240,URL_MIGRATION_MAP,5609,medical-malpractice,P0,http://jus-tice.co.il/psakdin/%D7%A2%D7%95%D7%A0%D7%A9-%D7%9E%D7%95%D7%A8%D7%A9%D7%A2-%D7%91%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%A9%D7%9C-%D7%92%D7%A8%D7%9D-%D7%9E%D7%95%D7%95%D7%AA-%D7%91%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA/,עונש-מורשע-בעבירות-של-גרם-מוות-ברשלנות,https://jus-tice.co.il/traffic-lawyer/,עונש מורשע בעבירות של גרם מוות ברשלנות בתאונת דרכים | עורך דין תעבורה פלילי,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED;duplicate_target_slug
MEDD-241,URL_MIGRATION_MAP,5385,medical-malpractice,P1,http://jus-tice.co.il/psakdin/%D7%A2%D7%95%D7%A0%D7%A9-%D7%9E%D7%90%D7%A1%D7%A8-%D7%A4%D7%92%D7%A2-%D7%95%D7%91%D7%A8%D7%97-%D7%92%D7%A8%D7%99%D7%9E%D7%AA-%D7%9E%D7%95%D7%95%D7%AA-%D7%91%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA/,עונש-מאסר-פגע-וברח-גרימת-מוות-ברשלנות,,"עונש מאסר פגע וברח גרימת מוות ברשלנות, מעשה פזיזות ורשלנות ברכב, הפקרה אחרי פגיעה ועוד",NEEDS_EDITORIAL_SLUG_MAPPING,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-242,URL_MIGRATION_MAP,3265,medical-malpractice,P1,http://jus-tice.co.il/standards-of-medical-fitness-to-drive/,standards-of-medical-fitness-to-drive,https://jus-tice.co.il/standards-of-medical-fitness-to-drive/,תקנים מעודכנים להתאמה רפואית לנהיגה מרב”ד,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-243,URL_MIGRATION_MAP,3263,medical-malpractice,P1,http://jus-tice.co.il/medical-fitness-tests-for-driving-marvad-info/,medical-fitness-tests-for-driving-marvad-info,https://jus-tice.co.il/medical-fitness-tests-for-driving-marvad-info/,מה זה מרב״ד?- מידע על המכון הרפואי לבטיחות בדרכים,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-244,URL_MIGRATION_MAP,3254,medical-malpractice,P1,http://jus-tice.co.il/medical-institute-for-road-safety/,medical-institute-for-road-safety,https://jus-tice.co.il/medical-institute-for-road-safety/,המכון הרפואי לבטיחות בדרכים,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-245,URL_MIGRATION_MAP,3242,medical-malpractice,P1,http://jus-tice.co.il/punishment-of-parents-and-relatives-for-negligently-causing-death/,punishment-of-parents-and-relatives-for-negligently-causing-death,https://jus-tice.co.il/punishment-of-parents-and-relatives-for-negligently-causing-death/,מדיניות העמדה לדין וענישה של הורים וקרובי משפחה בגין גרימת מוות ברשלנות של בני משפחתם,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-246,URL_MIGRATION_MAP,2753,medical-malpractice,P1,http://jus-tice.co.il/characteristics-and-outcomes-of-children-with-coronavirus/,characteristics-and-outcomes-of-children-with-coronavirus,https://jus-tice.co.il/characteristics-and-outcomes-of-children-with-coronavirus/,ניתוח מאפייני תחלואה בקורונה בקרב ילדים,KEEP_CURRENT_CLEAN_SLUG,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED
MEDD-247,URL_MIGRATION_MAP,1572,medical-malpractice,P0,https://jus-tice.co.il/articles/%d7%9e%d7%90%d7%92%d7%a8-%d7%9e%d7%99%d7%93%d7%a2-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa/,מאגר-מידע-רשלנות-רפואית,https://jus-tice.co.il/medical-malpractice-lawyer/,מאגר מידע רשלנות רפואית,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED;duplicate_target_slug
MEDD-248,URL_MIGRATION_MAP,1130,medical-malpractice,P0,http://jus-tice.co.il/medical-malpractice-lawyer/,medical-malpractice-lawyer,https://jus-tice.co.il/medical-malpractice-lawyer/,מומחים לענייני רשלנות רפואית,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,MEDICAL_SIGNAL_CONFIRMED,UNKNOWN,UNKNOWN,UNKNOWN,,NEEDS_SOURCE_AUDIT_BEFORE_CONTENT_REWRITE,YES_AFTER_APPROVAL,redirect=YES_AFTER_APPROVAL; canonical=YES_AFTER_APPROVAL; sitemap=YES_AFTER_APPROVAL,"Keep as planning row only until GSC, owner approval, and redirect plan are complete",NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED;duplicate_target_slug
