url,clicks_28d,impressions_28d,ctr_28d,position_28d,clicks_3m,impressions_3m,ctr_3m,position_3m,clicks_12m,impressions_12m,ctr_12m,position_12m,clicks_16m,impressions_16m,ctr_16m,position_16m,top_query_1,top_query_1_clicks,top_query_1_impressions,top_query_1_position,top_query_2,top_query_2_clicks,top_query_2_impressions,top_query_2_position,top_query_3,top_query_3_clicks,top_query_3_impressions,top_query_3_position,top_query_4,top_query_4_clicks,top_query_4_impressions,top_query_4_position,top_query_5,top_query_5_clicks,top_query_5_impressions,top_query_5_position,query_count,traffic_risk,mobile_clicks,desktop_clicks,mobile_impressions,desktop_impressions,main_country
https://jus-tice.co.il/psakdin/%d7%97%d7%95%d7%a7-%d7%94%d7%9b%d7%a9%d7%a8%d7%95%d7%aa-%d7%94%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa-%d7%95%d7%94%d7%90%d7%a4%d7%95%d7%98%d7%a8%d7%95%d7%a4%d7%a1%d7%95%d7%aa-%d7%aa%d7%a9%d7%9b%d7%91-1962,0,0,0%,0,0,0,0%,0,0,796,0.00%,45.5,7,1409,0.50%,46.1,הנחיות מקדימות לצורך מינוי אפוטרופוס,0,93,80.5,אדם שאינו מסוגל לנהל את ענייניו ולכן מונה לו אפוטרופוס,0,59,58.0,אפוטרופוס לאחר מות החסוי,0,58,63.3,תוקף צו מינוי אפוטרופוס,0,30,57.7,הארכת מינוי אפוטרופוס,0,14,39.1,29,LOW,0,0,15,332,ago
https://jus-tice.co.il/psakdin/%d7%97%d7%95%d7%a7-%d7%94%d7%9b%d7%a9%d7%a8%d7%95%d7%aa-%d7%94%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa-%d7%95%d7%94%d7%90%d7%a4%d7%95%d7%98%d7%a8%d7%95%d7%a4%d7%a1%d7%95%d7%aa-%d7%aa%d7%a9%d7%9b%d7%91-1962/feed,0,0,0%,0,0,0,0%,0,0,110,0.00%,53.9,0,110,0.00%,53.9,חוק הכשרות המשפטית והאפוטרופסות,0,26,41.8,כשרות משפטית ואפוטרופסות,0,24,65.8,אי כשירות משפטית,0,11,60.6,אדם שאינו מסוגל לנהל את ענייניו ולכן מונה לו אפוטרופוס,0,8,76.9,חוק האפוטרופסות,0,6,43.3,15,LOW,0,0,14,84,bgd
https://jus-tice.co.il/psakdin/%d7%9e%d7%94-%d7%a2%d7%95%d7%a9%d7%99%d7%9d-%d7%a2%d7%95%d7%a8%d7%9a%d7%99-%d7%93%d7%99%d7%9f-%d7%91%d7%91%d7%99%d7%aa-%d7%94%d7%9e%d7%a9%d7%a4%d7%98-%d7%95%d7%9e%d7%94%d7%9d-%d7%97%d7%95%d7%9e,0,0,0%,0,0,0,0%,0,0,1,0.00%,1.0,0,1,0.00%,1.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/psakdin/%d7%a0%d7%92%d7%99%d7%a3-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%a2%d7%a1%d7%a7%d7%aa-%d7%a2%d7%95%d7%91%d7%93%d7%99%d7%9d-%d7%91%d7%a9%d7%a2%d7%95%d7%aa-%d7%a0%d7%95%d7%a1%d7%a4%d7%95,0,0,0%,0,0,0,0%,0,0,59,0.00%,51.6,1,178,0.56%,63.8,תמ א 38 שעות עבודה,0,8,56.0,היתר כללי להעסקה בשעות נוספות,0,7,43.6,למי מותר לעבוד קורונה,0,7,92.6,שיעורי נהיגה בזמן הקורונה,0,7,68.1,מחיקת רישום bdi,0,3,79.3,10,LOW,0,0,3,35,arg
https://jus-tice.co.il/qatar-lawyers,0,0,0%,0,0,0,0%,0,0,250,0.00%,25.4,12,843,1.42%,26.9,רילוקיישן לקטאר,0,16,29.8,תמלול בוררות,0,10,94.4,עדה מומחית בבית המשפט,0,5,64.2,איפה זה קטר,0,4,1.8,ליטיגציה בינלאומית בבית המשפט המקומי,0,4,40.3,19,LOW,0,0,5,54,bol
https://jus-tice.co.il/qualities-best-divorce-attorneys,0,0,0%,0,0,0,0%,0,0,64,0.00%,65.9,0,89,0.00%,62.4,עורכי דין טובים לגירושין,0,44,82.5,"עו""ד גירושין",0,1,75.0,עורך דין גירושין טוב,0,1,97.0,,0,0,,,0,0,,3,LOW,0,0,0,46,bmu
https://jus-tice.co.il/rocket-lawyer,0,0,0%,0,0,0,0%,0,0,43,0.00%,37.7,0,43,0.00%,37.7,עורך דין טכנולוגיה,0,13,57.8,עו ד טכנולוגיה,0,9,50.1,ייעוץ משפטי לחברות טכנולוגיה,0,4,49.3,rocket legal,0,2,10.0,,0,0,,4,LOW,0,0,0,28,bra
https://jus-tice.co.il/speeding,0,0,0%,0,0,0,0%,0,0,23190,0.00%,65.7,0,41037,0.00%,65.1,מהירות מופרזת,0,2476,54.0,עורך דין מהירות מופרזת,0,1283,78.7,מהירות מופרזת ענישה,0,941,62.0,נהיגה במהירות מופרזת,0,785,90.5,מהירות מופרזת נהג חדש,0,763,82.6,115,HIGH,0,0,7131,15832,abw
https://jus-tice.co.il/tax-lawyer,0,0,0%,0,0,0,0%,0,0,95,0.00%,38.7,0,1634,0.00%,64.9,עורך דין לדיני מיסים,0,26,42.0,עורך דין תכנון מס,0,9,72.4,יחידת כסף קטנה בתקופת המנדט הבריטי,0,1,39.0,"עו""ד לתכנון מס שבח",0,1,78.0,,0,0,,4,LOW,0,0,9,28,alb
https://jus-tice.co.il/tma-38-and-urban-renewal-lawyer?amp,0,0,0%,0,0,0,0%,0,0,3,0.00%,43.3,0,3,0.00%,43.3,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/top-criminal-lawyer-tel-aviv,0,0,0%,0,0,0,0%,0,0,96,0.00%,45.9,0,385,0.00%,60.7,ייעוץ משפטי פלילי בתל אביב,0,29,36.4,עורך דין פלילי מומלץ בתל אביב,0,21,61.9,עורך דין מעצרים בתל אביב,0,11,73.6,"עורך דין פלילי בת""א",0,10,19.9,עוד פלילי בתל אביב,0,6,64.2,8,LOW,0,0,18,66,ago
https://jus-tice.co.il/traffic-lawyer,0,0,0%,0,0,0,0%,0,0,20062,0.00%,67.9,0,41964,0.00%,70.8,עורך דין תעבורה,0,3455,63.9,עורך דין לתעבורה,0,2557,59.3,עורך דין לענייני תעבורה,0,2227,56.9,עורך דין דיני תעבורה,0,1055,86.3,עורכי דין תעבורה,0,937,70.8,193,HIGH,0,0,4415,15505,afg
https://jus-tice.co.il/what-is-a-divorce-settlement-agreement,0,0,0%,0,0,0,0%,0,0,3565,0.00%,63.9,2,5829,0.03%,60.5,עריכת הסכם גירושין,0,572,81.7,גירושי הייטק,0,383,79.5,איך מכינים הסכם גירושין,0,305,30.2,הסכם חלוקת רכוש בגירושין,0,165,58.1,חלוקת רכוש גירושין,0,127,84.9,107,MEDIUM,0,0,535,2740,ago
https://jus-tice.co.il/will-and-testament,0,0,0%,0,0,0,0%,0,0,1462,0.00%,66.6,1,2765,0.04%,65.6,הסכם מתנה מול צוואה,0,83,71.8,ביטול צוואה בפני נוטריון,0,79,55.7,סוגי צוואה לפי סעיף 18,0,77,73.2,"נוטריון פ""ת",0,70,49.9,עריכת צוואה בפני שופט,0,64,68.0,85,MEDIUM,0,0,85,1195,alb
https://jus-tice.co.il/women-lawyer-vs-men-divorce-lawyer,0,0,0%,0,0,0,0%,0,0,91,0.00%,42.3,0,267,0.00%,51.9,עורך דין גירושין לנשים,0,45,59.2,הגירה לחו”ל בעקבות הליך גירושין,0,5,41.0,מחשבה על רילוקיישן לקפריסין- שנת 2025,0,4,37.3,"עו""ד בענייני גירושין",0,1,59.0,"עו""ד מומחה לגירושין",0,1,101.0,6,LOW,0,0,5,52,bra
https://jus-tice.co.il/wp-content/uploads/2019/03/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%aa%d7%90-%d7%a9-%d7%a0%d7%98%d7%a2-%d7%a8%d7%95%d7%aa-%d7%a4%d7%a1%d7%93-%d7%91%d7%a0%d7%95%d7%92%d7%a2-%d7%9c%d7%99%d7%97%d7%a1%d7%99%d7%9d-%d7%a8%d7%95%d7%9e%d7%a0%d7%98%d7%99%d7%99%d7%9d-%d7%95%d7%99%d7%97%d7%a1%d7%99-%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%94%d7%9e%d7%aa%d7%a7%d7%99%d7%99%d7%9e%d7%99%d7%9d-%d7%91%d7%9e%d7%a7%d7%91%d7%99%d7%9c-%d7%a1%d7%a2%d7%a9-15058-07-12.pdf,0,0,0%,0,0,0,0%,0,0,3,0.00%,5.3,0,6,0.00%,6.5,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2019/03/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%94%d7%a8%d7%9b%d7%91-%d7%94%d7%a0%d7%a9%d7%99%d7%90-%d7%99%d7%92%d7%90%d7%9c-%d7%a4%d7%9c%d7%99%d7%98%d7%9e%d7%9f-%d7%a4%d7%a1%d7%93-%d7%91%d7%a0%d7%95%d7%a9%d7%90-%d7%a4%d7%99%d7%a6%d7%95%d7%99%d7%99-%d7%a4%d7%99%d7%98%d7%95%d7%a8%d7%99%d7%9f-%d7%94%d7%a4%d7%a8%d7%a9%d7%99-%d7%a9%d7%9b%d7%a8-%d7%95%d7%93%d7%9e%d7%99-%d7%94%d7%91%d7%a8%d7%90%d7%94-%d7%a9%d7%9c-%d7%90%d7%91-%d7%9c%d7%91%d7%a0%d7%95.pdf,0,0,0%,0,0,0,0%,0,0,10,0.00%,51.5,0,15,0.00%,38.6,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2019/03/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a9-%d7%90%d7%99%d7%9c%d7%9f-%d7%a1%d7%95%d7%a4%d7%a8-%d7%a4%d7%a1%d7%93-%d7%91%d7%a0%d7%95%d7%a9%d7%90-%d7%92%d7%a0%d7%99%d7%91%d7%94-%d7%a1%d7%a4%d7%a8%d7%95%d7%aa%d7%99%d7%aa-%d7%a2%d7%a2-2664-04-17.pdf,0,0,0%,0,0,0,0%,0,0,2,0.00%,3.0,0,2,0.00%,3.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2019/11/agreement-balance-blur-business-261664-300x225.jpg,0,0,0%,0,0,0,0%,0,0,1,0.00%,24.0,0,1,0.00%,24.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2020/03/imhealthy.pdf,0,0,0%,0,0,0,0%,0,0,24,0.00%,28.7,0,24,0.00%,28.7,טופס א1 הצהרת הורה קורונה,0,19,16.5,הצהרת משימה,0,1,98.0,,0,0,,,0,0,,,0,0,,2,LOW,0,0,0,20,bgd
https://jus-tice.co.il/wp-content/uploads/2020/04/%d7%a0%d7%95%d7%94%d7%9c-%d7%a8%d7%a9%d7%95%d7%aa-%d7%94%d7%97%d7%99%d7%a8%d7%95%d7%9d-%d7%94%d7%9c%d7%90%d7%95%d7%9e%d7%99%d7%aa-%d7%90%d7%96%d7%95%d7%a8-%d7%9e%d7%95%d7%92%d7%91%d7%9c-%d7%a0%d7%92%d7%99%d7%a3-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%97%d7%93%d7%a9.pdf,0,0,0%,0,0,0,0%,0,0,7,0.00%,59.0,0,7,0.00%,59.0,רשות חירום לאומית,0,1,8.0,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,0,1,prt
https://jus-tice.co.il/wp-content/uploads/2020/06/giusovdimravgoni.pdf,0,0,0%,0,0,0,0%,0,0,13,0.00%,47.4,0,324,0.00%,52.2,הדרכת גיוס עובדים,0,4,66.3,מתגייסים לשירותך,0,4,44.0,גיוס ומיון עובדים מאמרים אקדמיים,0,3,34.0,,0,0,,,0,0,,3,LOW,0,0,0,11,bra
https://jus-tice.co.il/wp-content/uploads/2020/10/civilrights.pdf,0,0,0%,0,0,0,0%,0,0,16,0.00%,1.0,0,16,0.00%,1.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2021/06/27.12.18.docx,0,0,0%,0,0,0,0%,0,0,2,0.00%,9.0,0,2,0.00%,9.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2021/06/joint-custody-shared-parenting.jpg,0,0,0%,0,0,0,0%,0,0,2,0.00%,12.0,0,2,0.00%,12.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2021/08/%d7%a4%d7%a1%d7%93-44598-12-12.pdf,0,0,0%,0,0,0,0%,0,0,2,0.00%,10.0,0,2,0.00%,10.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2021/08/seven-reasons.jpg,0,0,0%,0,0,0,0%,0,0,1,0.00%,8.0,0,1,0.00%,8.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2022/02/police-history-1-2019-sharon-geva.pdf,0,0,0%,0,0,0,0%,0,0,2,0.00%,3.0,0,2,0.00%,3.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2022/06/4_lsr_209049.pdf,0,0,0%,0,0,0,0%,0,0,960,0.00%,15.8,3,2813,0.11%,19.4,חוק לשכת עורכי הדין,0,127,23.7,חוק לשכת עורכי הדין מתמחים,0,45,25.2,חוק עורכי דין,0,14,27.2,סעיף 91 לחוק לשכת עורכי הדין,0,12,16.4,חוק לשכת עורכי הדין אתיקה,0,11,40.7,21,LOW,0,0,70,184,are
https://jus-tice.co.il/wp-content/uploads/2022/06/cryptocurrency-cert-il-w-403.pdf,0,0,0%,0,0,0,0%,0,0,58,0.00%,31.9,0,711,0.00%,43.2,כריית מטבע וירטואלי,0,16,20.1,כרייה בענן,0,13,27.3,מארז לכריית מטבעות דיגיטלים,0,8,57.3,ציוד לכריית מטבעות,0,4,28.3,מחשב לכריית מטבעות,0,3,41.0,9,LOW,0,0,1,48,arg
https://jus-tice.co.il/wp-content/uploads/2022/06/profile-04.pdf,0,0,0%,0,0,0,0%,0,0,6,0.00%,8.7,0,11,0.00%,7.7,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2022/09/14_lsr_211481.pdf,0,0,0%,0,0,0,0%,0,0,3,0.00%,4.0,0,3,0.00%,4.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2022/10/regulations-21.pdf,0,0,0%,0,0,0,0%,0,0,2,0.00%,6.5,0,2,0.00%,6.5,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/%d7%aa%d7%9e%d7%a6%d7%99%d7%aa-%d7%a9%d7%94%d7%95%d7%a7%d7%a8%d7%90%d7%94-%d7%91%d7%90%d7%95%d7%9c%d7%9d-%d7%94%d7%9b%d7%93-%d7%96%d7%93%d7%95%d7%a8%d7%95%d7%91502-07.doc,0,0,0%,0,0,0,0%,0,0,42,0.00%,48.8,0,96,0.00%,51.3,אשר קולה זדורוב,0,3,49.3,אשר קולא,0,1,57.0,,0,0,,,0,0,,,0,0,,2,LOW,0,0,2,2,bra
https://jus-tice.co.il/wp-content/uploads/2023/03/001-156-aggliko.pdf,0,0,0%,0,0,0,0%,0,0,2,0.00%,1.0,0,2,0.00%,1.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/15_lsr_300273.pdf,0,0,0%,0,0,0,0%,0,0,505,0.00%,36.2,0,593,0.00%,36.2,חוק בתי המשפט לעניינים מנהליים,0,81,41.6,חוק בתי משפט לעניינים מנהליים,0,79,33.9,חוק בתי משפט מנהליים,0,68,31.4,חוק בתי משפט לעניינים מינהליים,0,62,29.8,חוק בית המשפט לעניינים מנהליים,0,59,44.2,18,LOW,0,0,36,453,alb
https://jus-tice.co.il/wp-content/uploads/2023/03/15_lsr_300308.pdf,0,0,0%,0,0,0,0%,0,0,2,0.00%,78.5,0,2,0.00%,78.5,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/15_lsr_300371.pdf,0,0,0%,0,0,0,0%,0,0,187,0.00%,17.2,1,392,0.26%,21.8,חוק ההסגרה,0,153,16.0,הסגרה לישראל,0,4,86.8,,0,0,,,0,0,,,0,0,,2,LOW,0,0,11,146,arg
https://jus-tice.co.il/wp-content/uploads/2023/03/15_lsr_300384.pdf,0,0,0%,0,0,0,0%,0,0,2,0.00%,27.5,0,2,0.00%,27.5,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/15_lsr_300385.pdf,0,0,0%,0,0,0,0%,0,0,70,0.00%,45.9,0,70,0.00%,45.9,חוק שחרור על-תנאי ממאסר התשס א-2001,0,51,42.2,חוק שחרור על תנאי ממאסר התשס א 2001,0,16,59.9,,0,0,,,0,0,,,0,0,,2,LOW,0,0,0,67,aus
https://jus-tice.co.il/wp-content/uploads/2023/03/15_lsr_300393.pdf,0,0,0%,0,0,0,0%,0,0,4,0.00%,43.5,0,4,0.00%,43.5,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/15_lsr_300433.pdf,0,0,0%,0,0,0,0%,0,0,5,0.00%,41.8,0,5,0.00%,41.8,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/16_lsr_299609.pdf,0,0,0%,0,0,0,0%,0,0,4,0.00%,48.5,0,4,0.00%,48.5,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/16_lsr_299627.pdf,0,0,0%,0,0,0,0%,0,0,503,0.00%,46.0,0,936,0.00%,43.1,חוק בתי המשפט לעניינים מנהליים,0,73,54.9,חוק בתי משפט לעניינים מנהליים,0,70,46.7,חוק בתי משפט מנהליים,0,63,44.2,חוק בית המשפט לעניינים מנהליים,0,62,53.1,חוק בתי משפט לעניינים מינהליים,0,55,42.7,20,LOW,0,0,30,425,alb
https://jus-tice.co.il/wp-content/uploads/2023/03/16_lsr_299660.pdf,0,0,0%,0,0,0,0%,0,0,3,0.00%,48.3,0,3,0.00%,48.3,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/16_lsr_299696.pdf,0,0,0%,0,0,0,0%,0,0,1,0.00%,54.0,0,1,0.00%,54.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/16_lsr_299712.pdf,0,0,0%,0,0,0,0%,0,0,1,0.00%,10.0,0,1,0.00%,10.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/16_lsr_299743.pdf,0,0,0%,0,0,0,0%,0,0,14,0.00%,46.9,0,16,0.00%,46.9,רחיה,0,1,65.0,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,0,1,isr
https://jus-tice.co.il/wp-content/uploads/2023/03/16_lsr_299774.pdf,0,0,0%,0,0,0,0%,0,0,27,0.00%,24.4,0,38,0.00%,25.3,שרון יוסף,0,2,48.0,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,0,2,bra
https://jus-tice.co.il/wp-content/uploads/2023/03/16_lsr_299779.pdf,0,0,0%,0,0,0,0%,0,0,118,0.00%,13.1,0,129,0.00%,13.0,פקודת המבחן,0,94,12.4,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,15,79,bgd
https://jus-tice.co.il/wp-content/uploads/2023/03/16_lsr_299846.pdf,0,0,0%,0,0,0,0%,0,0,259,0.00%,65.9,0,268,0.00%,66.3,חוק שירותי הובלה,0,58,34.2,מהו חוק שירותי הובלה,0,54,66.4,חוק שירותי ההובלה,0,48,87.3,חוק שירותי הובלה תקנות,0,45,87.0,חוקי הובלה,0,19,80.2,7,LOW,0,0,7,234,are
https://jus-tice.co.il/wp-content/uploads/2023/03/16_lsr_299860.pdf,0,0,0%,0,0,0,0%,0,0,6,0.00%,49.3,0,6,0.00%,49.3,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/16_lsr_299880.pdf,0,0,0%,0,0,0,0%,0,0,4,0.00%,10.5,0,4,0.00%,10.5,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/16_lsr_299997.pdf,0,0,0%,0,0,0,0%,0,0,48,0.00%,66.1,0,48,0.00%,66.1,תיקון 66 לחוק סדר הדין הפלילי,0,47,66.8,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,0,47,are
https://jus-tice.co.il/wp-content/uploads/2023/03/16_lsr_300991.pdf,0,0,0%,0,0,0,0%,0,0,8,0.00%,48.1,0,64,0.00%,59.9,חוק העונשין סעיף 144,0,5,62.0,סעיף 144,0,1,60.0,,0,0,,,0,0,,,0,0,,2,LOW,0,0,0,6,bgd
https://jus-tice.co.il/wp-content/uploads/2023/03/17_lsr_300035.pdf,0,0,0%,0,0,0,0%,0,0,18,0.00%,38.2,0,18,0.00%,38.2,הבאת אדם לידי מעשה זנות,0,2,86.5,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,0,2,usa
https://jus-tice.co.il/wp-content/uploads/2023/03/17_lsr_300060.pdf,0,0,0%,0,0,0,0%,0,0,61,0.00%,25.5,0,98,0.00%,25.5,איסור הגרלות והימורים,0,43,27.4,חוק להסדר ההימורים בספורט,0,3,33.7,,0,0,,,0,0,,,0,0,,2,LOW,0,0,18,28,aus
https://jus-tice.co.il/wp-content/uploads/2023/03/17_lsr_300109.pdf,0,0,0%,0,0,0,0%,0,0,8,0.00%,30.6,0,8,0.00%,30.6,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/17_lsr_300136.pdf,0,0,0%,0,0,0,0%,0,0,170,0.00%,51.6,0,170,0.00%,51.6,חוק שחרור על תנאי ממאסר,0,59,42.9,חוק שחרור על תנאי ממאסר התשס א 2001,0,59,55.6,חוק שחרור על-תנאי ממאסר התשס א-2001,0,44,59.8,,0,0,,,0,0,,3,LOW,0,0,4,158,aus
https://jus-tice.co.il/wp-content/uploads/2023/03/17_lsr_300632.pdf,0,0,0%,0,0,0,0%,0,0,9,0.00%,40.1,0,9,0.00%,40.1,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/17_lsr_300706.pdf,0,0,0%,0,0,0,0%,0,0,4,0.00%,14.5,0,4,0.00%,14.5,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/17_lsr_300911.pdf,0,0,0%,0,0,0,0%,0,0,16,0.00%,23.9,1,46,2.17%,24.5,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/18_lsr_300790.pdf,0,0,0%,0,0,0,0%,0,0,31,0.00%,26.2,0,43,0.00%,25.5,תקיפת עובד ציבור חוק העונשין,0,22,33.4,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,2,20,bhr
https://jus-tice.co.il/wp-content/uploads/2023/03/18_lsr_300973.pdf,0,0,0%,0,0,0,0%,0,0,9,0.00%,16.1,0,113,0.00%,18.3,תיקון pdf,0,1,60.0,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,0,1,usa
https://jus-tice.co.il/wp-content/uploads/2023/03/18_lsr_301127.pdf,0,0,0%,0,0,0,0%,0,0,33,0.00%,52.7,0,46,0.00%,54.6,התחייבות להימנע מעבירה,0,30,56.2,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,0,30,bra
https://jus-tice.co.il/wp-content/uploads/2023/03/18_lsr_301131.pdf,0,0,0%,0,0,0,0%,0,0,4,0.00%,4.3,0,7,0.00%,14.9,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/18_lsr_301156.pdf,0,0,0%,0,0,0,0%,0,0,7,0.00%,21.7,0,8,0.00%,28.5,הגדרת עבריין בחוק,0,1,56.0,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,0,1,bra
https://jus-tice.co.il/wp-content/uploads/2023/03/18_lsr_301162.pdf,0,0,0%,0,0,0,0%,0,0,4,0.00%,20.5,1,9,11.11%,15.1,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/18_lsr_301220.pdf,0,0,0%,0,0,0,0%,0,0,107,0.00%,28.7,0,293,0.00%,25.2,חוק הסעד סדרי דין,0,41,18.7,פקיד סעד,0,13,24.2,חוק הסעד,0,11,25.2,חוק הנוער סדרי דין,0,5,46.6,תקנות חוק הנוער טיפול והשגחה,0,1,25.0,5,LOW,0,0,12,59,are
https://jus-tice.co.il/wp-content/uploads/2023/03/20_lsr_338809.pdf,0,0,0%,0,0,0,0%,0,0,1,0.00%,6.0,0,2,0.00%,5.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/20_lsr_348254.pdf,0,0,0%,0,0,0,0%,0,0,1,0.00%,11.0,0,1,0.00%,11.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/20_lsr_491466.pdf,0,0,0%,0,0,0,0%,0,0,2,0.00%,26.0,0,2,0.00%,26.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/wp-content/uploads/2023/03/20_lsr_501346.pdf,0,0,0%,0,0,0,0%,0,0,1,0.00%,1.0,0,2,0.00%,31.5,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
